OBJECTID,RouteIdentifier,BeginAccumulatedRouteMile,EndAccumulatedRouteMile,DividedIndicator,SnapshotDate,BeginStateRouteMilepost,BeginAheadBackIndicator,EndStateRouteMilepost,EndAheadBackIndicator,LRSDate,SHAPESTLength
4788,395U103253i,0,0.740000009536743,N,2022/02/05 00:00:00+00,0,A,0.740000009536743,A,2021/12/31 00:00:00+00,3913.5028325415
4789,395R516454Si,0,0.400000005960464,N,2022/02/05 00:00:00+00,0,A,0.400000005960464,A,2021/12/31 00:00:00+00,2073.64559052855
4790,395R116954i,0,0.479999989271164,N,2022/02/05 00:00:00+00,0,A,0.479999989271164,A,2021/12/31 00:00:00+00,2553.91774338171
4791,395R116759i,0,0.509999990463257,N,2022/02/05 00:00:00+00,0,A,0.509999990463257,A,2021/12/31 00:00:00+00,2683.11125325479
4792,510d,0.170000001788139,1.27999997138977,N,2022/02/05 00:00:00+00,0.180000007152557,A,3.41000008583069,A,2021/12/31 00:00:00+00,5697.22174607685
4793,395R116646Si,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2371.43107151655
4794,510d,4.42999982833862,6.36999988555908,N,2022/02/05 00:00:00+00,7.01999998092651,A,8.96000003814697,A,2021/12/31 00:00:00+00,10130.4691644581
4795,395R116244Si,0,0.389999985694885,N,2022/02/05 00:00:00+00,0,A,0.389999985694885,A,2021/12/31 00:00:00+00,2057.44296126833
4796,520Q501201i,0,0.349999994039536,N,2022/02/05 00:00:00+00,0,A,0.349999994039536,A,2021/12/31 00:00:00+00,1737.35455287876
4797,395R108790i,0,0.360000014305115,N,2022/02/05 00:00:00+00,0,A,0.360000014305115,A,2021/12/31 00:00:00+00,1878.85562092931
4798,395R104628i,0,0.419999986886978,N,2022/02/05 00:00:00+00,0,A,0.419999986886978,A,2021/12/31 00:00:00+00,2152.4804518671
4799,395R102420i,0,0.529999971389771,N,2022/02/05 00:00:00+00,0,A,0.529999971389771,A,2021/12/31 00:00:00+00,2764.08039874616
4800,395R102031i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1713.26025796968
4801,395R101859i,0,0.629999995231628,N,2022/02/05 00:00:00+00,0,A,0.629999995231628,A,2021/12/31 00:00:00+00,3341.71061601813
4802,520R100442i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1419.83459294265
4803,395R101847i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1188.14576363229
4804,395Q516481Si,0,0.620000004768372,N,2022/02/05 00:00:00+00,0,A,0.620000004768372,A,2021/12/31 00:00:00+00,3219.889833154
4805,503i,7.98000001907349,8.27999973297119,Y,2022/02/05 00:00:00+00,8.19999980926514,A,8.5,A,2021/12/31 00:00:00+00,1589.75708376382
4806,395Q116966i,0,0.519999980926514,N,2022/02/05 00:00:00+00,0,A,0.519999980926514,A,2021/12/31 00:00:00+00,2752.74691835781
4807,395Q116793i,0,0.540000021457672,N,2022/02/05 00:00:00+00,0,A,0.540000021457672,A,2021/12/31 00:00:00+00,2860.418589689
4808,395Q116637Si,0,0.689999997615814,N,2022/02/05 00:00:00+00,0,A,0.689999997615814,A,2021/12/31 00:00:00+00,3651.62242967981
4809,599S500035i,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,832.439254613651
4810,405R101400i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1618.68192664028
4811,395Q116251Si,0,0.689999997615814,N,2022/02/05 00:00:00+00,0,A,0.689999997615814,A,2021/12/31 00:00:00+00,3624.40152969415
4812,397d,18.5799999237061,21.8400001525879,N,2022/02/05 00:00:00+00,18.5799999237061,A,21.8400001525879,A,2021/12/31 00:00:00+00,17192.4045475105
4813,395Q108812i,0,0.579999983310699,N,2022/02/05 00:00:00+00,0,A,0.579999983310699,A,2021/12/31 00:00:00+00,2998.80577893908
4814,395Q108277i,0,0.629999995231628,N,2022/02/05 00:00:00+00,0,A,0.629999995231628,A,2021/12/31 00:00:00+00,3297.79856246222
4815,510i,6.36999988555908,6.51000022888184,Y,2022/02/05 00:00:00+00,8.96000003814697,A,9.10000038146973,A,2021/12/31 00:00:00+00,782.440351526968
4816,395Q106690i,0,0.560000002384186,N,2022/02/05 00:00:00+00,0,A,0.560000002384186,A,2021/12/31 00:00:00+00,2955.9383988721
4817,410i,4.26999998092651,4.76000022888184,Y,2022/02/05 00:00:00+00,13.1099996566772,A,13.6000003814697,A,2021/12/31 00:00:00+00,2629.3243684296
4818,395Q105573i,0,0.660000026226044,N,2022/02/05 00:00:00+00,0,A,0.660000026226044,A,2021/12/31 00:00:00+00,3530.12923851011
4819,509P102538i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1303.42917067934
4820,395Q104646i,0,0.569999992847443,N,2022/02/05 00:00:00+00,0,A,0.569999992847443,A,2021/12/31 00:00:00+00,2919.75306773193
4821,395Q102429i,0,0.689999997615814,N,2022/02/05 00:00:00+00,0,A,0.689999997615814,A,2021/12/31 00:00:00+00,3619.80828211651
4822,395Q102019i,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,761.145924795627
4823,500LX02040i,0,0.0299999993294477,Y,2022/02/05 00:00:00+00,0,A,0.0299999993294477,A,2021/12/31 00:00:00+00,169.378444599662
4824,395Q101856i,0,0.560000002384186,N,2022/02/05 00:00:00+00,0,A,0.560000002384186,A,2021/12/31 00:00:00+00,3026.95825998713
4825,525LX00062d,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1483.0653324254
4826,395Q101848i,0,0.360000014305115,N,2022/02/05 00:00:00+00,0,A,0.360000014305115,A,2021/12/31 00:00:00+00,1905.49905684908
4827,539COLYNDENi,0,0.150000005960464,N,2022/02/05 00:00:00+00,15.1800003051758,A,15.3299999237061,A,2021/12/31 00:00:00+00,806.868546968587
4828,395P502359i,0,0.439999997615814,N,2022/02/05 00:00:00+00,0,A,0.439999997615814,A,2021/12/31 00:00:00+00,2289.35459989501
4829,395P501944i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1092.62017078688
4830,395P201807i,0,0.0900000035762787,N,2022/02/05 00:00:00+00,0,A,0.0900000035762787,A,2021/12/31 00:00:00+00,471.635651492317
4831,395P116882i,0,0.370000004768372,N,2022/02/05 00:00:00+00,0,A,0.370000004768372,A,2021/12/31 00:00:00+00,1896.47351308566
4832,395P116505Si,0,0.649999976158142,N,2022/02/05 00:00:00+00,0,A,0.649999976158142,A,2021/12/31 00:00:00+00,3399.76571929395
4833,512LX00837i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1063.77095131089
4834,395P116403Si,0,0.550000011920929,N,2022/02/05 00:00:00+00,0,A,0.550000011920929,A,2021/12/31 00:00:00+00,2856.31622995213
4835,405LX00747i,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,716.935306058226
4836,395P109489i,0,0.850000023841858,N,2022/02/05 00:00:00+00,0,A,0.850000023841858,A,2021/12/31 00:00:00+00,4453.12742106863
4837,395P108716i,0,0.389999985694885,N,2022/02/05 00:00:00+00,0,A,0.389999985694885,A,2021/12/31 00:00:00+00,2054.54068889892
4838,395P108164i,0,0.529999971389771,N,2022/02/05 00:00:00+00,0,A,0.529999971389771,A,2021/12/31 00:00:00+00,2847.59239668268
4839,395P105449i,0,0.400000005960464,N,2022/02/05 00:00:00+00,0,A,0.400000005960464,A,2021/12/31 00:00:00+00,2084.72421974667
4840,395P104546i,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2368.83529197458
4841,823LX00024d,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,550.108844824295
4842,503d,2.35999989509583,2.40000009536743,N,2022/02/05 00:00:00+00,2.35999989509583,A,2.40000009536743,A,2021/12/31 00:00:00+00,213.988833139066
4843,395P101911i,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1231.10499064623
4844,395P101807i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1164.15593072943
4845,395LX16912d,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,819.20774417496
4846,395LX16570Si,0,0.540000021457672,Y,2022/02/05 00:00:00+00,0,A,0.540000021457672,A,2021/12/31 00:00:00+00,2943.92143444785
4847,405LX02031d,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2330.66616888911
4848,395LX16570Sd,0,0.540000021457672,Y,2022/02/05 00:00:00+00,0,A,0.540000021457672,A,2021/12/31 00:00:00+00,2896.66702726382
4849,395LX16449Si,0.469999998807907,0.589999973773956,Y,2022/02/05 00:00:00+00,0.469999998807907,A,0.589999973773956,A,2021/12/31 00:00:00+00,646.998599299127
4850,395LX16449Si,0,0.469999998807907,N,2022/02/05 00:00:00+00,0,A,0.469999998807907,A,2021/12/31 00:00:00+00,2470.79463522574
4851,902i,12.0299997329712,12.3999996185303,Y,2022/02/05 00:00:00+00,12.0299997329712,A,12.3599996566772,A,2021/12/31 00:00:00+00,1859.88465457413
4852,395LX16449Sd,0.469999998807907,0.589999973773956,Y,2022/02/05 00:00:00+00,0.469999998807907,A,0.589999973773956,A,2021/12/31 00:00:00+00,654.350291313904
4853,395LX16449Sd,0,0.469999998807907,N,2022/02/05 00:00:00+00,0,A,0.469999998807907,A,2021/12/31 00:00:00+00,2470.79463522574
4854,513i,2.90000009536743,2.97000002861023,Y,2022/02/05 00:00:00+00,2.90000009536743,A,2.97000002861023,A,2021/12/31 00:00:00+00,366.205376413347
4855,512R100916i,0,0.409999996423721,N,2022/02/05 00:00:00+00,0,A,0.409999996423721,A,2021/12/31 00:00:00+00,2175.91663058538
4856,395LX16196Si,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2397.17446044817
4857,395LX16196Sd,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2397.17446044817
4858,395LX08754i,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,515.5512678678
4859,512d,0,12.0600004196167,Y,2022/02/05 00:00:00+00,0,A,12.0600004196167,A,2021/12/31 00:00:00+00,63591.8855935403
4860,395LX08754d,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,515.5512678678
4861,405Q101837i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1509.05178983589
4862,395LX04589i,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,405.496747793087
4863,516d,11.8599996566772,11.9200000762939,N,2022/02/05 00:00:00+00,11.5900001525879,A,11.6499996185303,A,2021/12/31 00:00:00+00,282.813709909508
4864,395LX04589d,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,405.496747793087
4865,395LX02369i,0,0.379999995231628,N,2022/02/05 00:00:00+00,0,A,0.379999995231628,A,2021/12/31 00:00:00+00,1938.42941835771
4866,395LX02369d,0,0.379999995231628,N,2022/02/05 00:00:00+00,0,A,0.379999995231628,A,2021/12/31 00:00:00+00,1938.42941835771
4867,395LX16912i,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,819.20774417496
4868,395LX02004i,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,1066.11884545435
4869,405LX00096d,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1114.46750683393
4870,395LX02004d,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,1066.11884545435
4871,395LX01825i,0,0.170000001788139,Y,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,938.110756644182
4872,395LX01825d,0.170000001788139,0.219999998807907,N,2022/02/05 00:00:00+00,0.170000001788139,A,0.219999998807907,A,2021/12/31 00:00:00+00,232.420926159071
4873,395LX01825d,0,0.170000001788139,Y,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,930.520819405174
4874,395i,185.300003051758,275,N,2022/02/05 00:00:00+00,180.539993286133,A,270.260009765625,A,2021/12/31 00:00:00+00,473671.629983311
4875,512P100785i,0,0.529999971389771,N,2022/02/05 00:00:00+00,0,A,0.529999971389771,A,2021/12/31 00:00:00+00,2763.72941631926
4876,405R100672i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1110.44212311555
4877,395i,185.199996948242,185.300003051758,Y,2022/02/05 00:00:00+00,180.440002441406,A,180.539993286133,A,2021/12/31 00:00:00+00,540.182802287865
4878,395i,184.339996337891,185.199996948242,N,2022/02/05 00:00:00+00,179.580001831055,A,180.440002441406,A,2021/12/31 00:00:00+00,4551.15746571404
4879,395R105548i,0,0.409999996423721,N,2022/02/05 00:00:00+00,0,A,0.409999996423721,A,2021/12/31 00:00:00+00,2192.60008504338
4880,395i,184.240005493164,184.339996337891,Y,2022/02/05 00:00:00+00,179.479995727539,A,179.580001831055,A,2021/12/31 00:00:00+00,533.100307525208
4881,395i,177.220001220703,184.240005493164,N,2022/02/05 00:00:00+00,172.460006713867,A,179.479995727539,A,2021/12/31 00:00:00+00,37082.2440348017
4882,395i,172.190002441406,177.220001220703,Y,2022/02/05 00:00:00+00,167.449996948242,A,172.460006713867,A,2021/12/31 00:00:00+00,26568.1800614107
4883,522P101816i,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2418.33414529973
4884,395i,171.839996337891,172.169998168945,N,2022/02/05 00:00:00+00,167.070007324219,A,167.399993896484,A,2021/12/31 00:00:00+00,1764.2616125653
4885,395i,171.789993286133,171.839996337891,Y,2022/02/05 00:00:00+00,167.020004272461,A,167.070007324219,A,2021/12/31 00:00:00+00,227.549014052901
4886,395i,169.399993896484,171.789993286133,N,2022/02/05 00:00:00+00,164.630004882812,A,167.020004272461,A,2021/12/31 00:00:00+00,12599.9692558492
4887,510d,6.51000022888184,6.63000011444092,N,2022/02/05 00:00:00+00,9.10000038146973,A,9.22000026702881,A,2021/12/31 00:00:00+00,619.901320837535
4888,395i,169.270004272461,169.399993896484,Y,2022/02/05 00:00:00+00,164.5,A,164.630004882812,A,2021/12/31 00:00:00+00,611.825127365449
4889,395i,29.4799995422363,102.690002441406,Y,2022/02/05 00:00:00+00,22.7199993133545,A,96.129997253418,A,2021/12/31 00:00:00+00,386526.549789469
4890,395i,19.8099994659424,27.3500003814697,Y,2022/02/05 00:00:00+00,13.0500001907349,A,20.5900001525879,A,2021/12/31 00:00:00+00,39832.5937897977
4891,395FD16570Si,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1640.01070881438
4892,516i,2.34999990463257,5.25,Y,2022/02/05 00:00:00+00,2.35999989509583,A,4.98000001907349,A,2021/12/31 00:00:00+00,15347.5674467433
4893,509P100216i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1215.15885277143
4894,395FD16570Sd,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1640.01070881438
4895,532i,2.90000009536743,3.47000002861023,Y,2022/02/05 00:00:00+00,2.90000009536743,A,3.47000002861023,A,2021/12/31 00:00:00+00,3008.61019082529
4896,395d,185.300003051758,275,N,2022/02/05 00:00:00+00,180.539993286133,A,270.260009765625,A,2021/12/31 00:00:00+00,473671.629983311
4897,395d,185.199996948242,185.300003051758,Y,2022/02/05 00:00:00+00,180.440002441406,A,180.539993286133,A,2021/12/31 00:00:00+00,543.229057824176
4898,405LX00926i,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,378.779522767595
4899,395d,184.339996337891,185.199996948242,N,2022/02/05 00:00:00+00,179.580001831055,A,180.440002441406,A,2021/12/31 00:00:00+00,4551.15746571404
4900,395d,184.240005493164,184.339996337891,Y,2022/02/05 00:00:00+00,179.479995727539,A,179.580001831055,A,2021/12/31 00:00:00+00,529.832575515951
4901,395d,177.220001220703,184.240005493164,N,2022/02/05 00:00:00+00,172.460006713867,A,179.479995727539,A,2021/12/31 00:00:00+00,37082.2440348017
4902,512LX00062d,0.119999997317791,0.170000001788139,N,2022/02/05 00:00:00+00,0.119999997317791,A,0.170000001788139,A,2021/12/31 00:00:00+00,288.28858315704
4903,395d,172.190002441406,177.220001220703,Y,2022/02/05 00:00:00+00,167.449996948242,A,172.460006713867,A,2021/12/31 00:00:00+00,26626.0628311601
4904,395d,172.179992675781,172.190002441406,N,2022/02/05 00:00:00+00,167.440002441406,A,167.449996948242,A,2021/12/31 00:00:00+00,82.991710723055
4905,395d,169.399993896484,171.789993286133,N,2022/02/05 00:00:00+00,164.630004882812,A,167.020004272461,A,2021/12/31 00:00:00+00,12599.9692558492
4906,395d,169.270004272461,169.399993896484,Y,2022/02/05 00:00:00+00,164.5,A,164.630004882812,A,2021/12/31 00:00:00+00,613.81659811077
4907,599S100083i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1738.67323357108
4908,395d,29.4799995422363,102.690002441406,Y,2022/02/05 00:00:00+00,22.7199993133545,A,96.129997253418,A,2021/12/31 00:00:00+00,386626.867215004
4909,395d,19.8099994659424,27.3500003814697,Y,2022/02/05 00:00:00+00,13.0500001907349,A,20.5900001525879,A,2021/12/31 00:00:00+00,39764.4058640818
4910,509Q502507i,0,0.5,N,2022/02/05 00:00:00+00,0,A,0.5,A,2021/12/31 00:00:00+00,2653.27844649814
4911,405R102065i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1413.99326711442
4912,310i,0,1.8400000333786,N,2022/02/05 00:00:00+00,0,A,1.8400000333786,A,2021/12/31 00:00:00+00,9723.35611773121
4913,522d,4.44999980926514,4.57999992370605,N,2022/02/05 00:00:00+00,4.44999980926514,A,4.57999992370605,A,2021/12/31 00:00:00+00,668.997255520934
4914,310d,0,1.8400000333786,N,2022/02/05 00:00:00+00,0,A,1.8400000333786,A,2021/12/31 00:00:00+00,9723.35611773121
4915,509LX02686d,0,0.0599999986588955,N,2022/02/05 00:00:00+00,0,A,0.0599999986588955,A,2021/12/31 00:00:00+00,312.056604353946
4916,308d,0,3.42000007629395,N,2022/02/05 00:00:00+00,0,A,3.42000007629395,A,2021/12/31 00:00:00+00,18089.0459413548
4917,405LX00096i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1114.46750683393
4918,307i,0,5.25,N,2022/02/05 00:00:00+00,0,A,5.25,A,2021/12/31 00:00:00+00,27703.5015708213
4919,307d,0,5.25,N,2022/02/05 00:00:00+00,0,A,5.25,A,2021/12/31 00:00:00+00,27703.5015708213
4920,531d,9.82999992370605,9.88000011444092,Y,2022/02/05 00:00:00+00,9.82999992370605,A,9.88000011444092,A,2021/12/31 00:00:00+00,292.044138847157
4921,520LX00515d,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,711.785598747808
4922,502d,5.11999988555908,5.19000005722046,N,2022/02/05 00:00:00+00,5.11999988555908,A,5.19000005722046,A,2021/12/31 00:00:00+00,372.303320704235
4923,305i,0,13.5,N,2022/02/05 00:00:00+00,0.0199999995529652,A,13.5200004577637,A,2021/12/31 00:00:00+00,71375.5165156777
4924,510d,1.3400000333786,4.30000019073486,N,2022/02/05 00:00:00+00,3.47000002861023,A,6.8899998664856,A,2021/12/31 00:00:00+00,15683.730692921
4925,305d,0,13.5,N,2022/02/05 00:00:00+00,0.0199999995529652,A,13.5200004577637,A,2021/12/31 00:00:00+00,71375.5165156777
4926,903SPCLEELMd,0,0.330000013113022,N,2022/02/05 00:00:00+00,0.189999997615814,A,0.519999980926514,A,2021/12/31 00:00:00+00,1720.95631879115
4927,304i,2.84999990463257,3.14000010490417,N,2022/02/05 00:00:00+00,2.85999989509583,A,3.50999999046326,A,2021/12/31 00:00:00+00,1459.19359226434
4928,304i,2.77999997138977,2.84999990463257,Y,2022/02/05 00:00:00+00,2.78999996185303,A,2.85999989509583,A,2021/12/31 00:00:00+00,395.439248289723
4929,513d,0.189999997615814,0.610000014305115,N,2022/02/05 00:00:00+00,0.189999997615814,A,0.610000014305115,A,2021/12/31 00:00:00+00,2193.09335992939
4930,304i,1.54999995231628,2.77999997138977,N,2022/02/05 00:00:00+00,1.55999994277954,A,2.78999996185303,A,2021/12/31 00:00:00+00,6471.26959318662
4931,304i,0.829999983310699,1.54999995231628,Y,2022/02/05 00:00:00+00,0.779999971389771,A,1.55999994277954,A,2021/12/31 00:00:00+00,3840.02864547642
4932,516d,11.7799997329712,11.8599996566772,Y,2022/02/05 00:00:00+00,11.5100002288818,A,11.5900001525879,A,2021/12/31 00:00:00+00,446.218628924923
4933,509LX02560i,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,438.079749524348
4934,405S101905i,0,0.800000011920929,N,2022/02/05 00:00:00+00,0,A,0.800000011920929,A,2021/12/31 00:00:00+00,4217.05796907141
4935,304i,0.680000007152557,0.829999983310699,N,2022/02/05 00:00:00+00,0.629999995231628,A,0.779999971389771,A,2021/12/31 00:00:00+00,683.593226847851
4936,527i,4.30999994277954,4.55000019073486,N,2022/02/05 00:00:00+00,6.94000005722046,A,7.17999982833862,A,2021/12/31 00:00:00+00,1282.2867519947
4937,405LX00540d,0,0.0399999991059303,N,2022/02/05 00:00:00+00,0,A,0.0399999991059303,A,2021/12/31 00:00:00+00,191.66500384455
4938,304i,0,0.680000007152557,Y,2022/02/05 00:00:00+00,0,A,0.629999995231628,A,2021/12/31 00:00:00+00,3612.31875208399
4939,500d,22.2199993133545,22.6100006103516,N,2022/02/05 00:00:00+00,20.3999996185303,A,20.7900009155273,A,2021/12/31 00:00:00+00,2022.74007797548
4940,410i,7.71999979019165,7.78999996185303,N,2022/02/05 00:00:00+00,16.5599994659424,A,16.6299991607666,A,2021/12/31 00:00:00+00,398.753004319606
4941,304d,2.84999990463257,2.90000009536743,N,2022/02/05 00:00:00+00,2.85999989509583,A,2.91000008583069,A,2021/12/31 00:00:00+00,263.542261699462
4942,405CI00165i,0,1.04999995231628,N,2022/02/05 00:00:00+00,0,A,1.04999995231628,A,2021/12/31 00:00:00+00,5517.73768113597
4943,304d,2.77999997138977,2.84999990463257,Y,2022/02/05 00:00:00+00,2.78999996185303,A,2.85999989509583,A,2021/12/31 00:00:00+00,417.939612904021
4944,304d,0.829999983310699,1.54999995231628,Y,2022/02/05 00:00:00+00,0.779999971389771,A,1.55999994277954,A,2021/12/31 00:00:00+00,3804.37703732973
4945,304d,0,0.680000007152557,Y,2022/02/05 00:00:00+00,0,A,0.629999995231628,A,2021/12/31 00:00:00+00,3659.01429331331
4946,304COTUNNELi,0,0.319999992847443,N,2022/02/05 00:00:00+00,3.50999999046326,A,3.82999992370605,A,2021/12/31 00:00:00+00,1702.1559083328
4947,520R100539i,0,0.209999993443489,N,2022/02/05 00:00:00+00,0,A,0.209999993443489,A,2021/12/31 00:00:00+00,1100.59107597482
4948,303S100825i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1219.75521582038
4949,303S100650i,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,708.322805310273
4950,522i,4.71000003814697,4.76000022888184,Y,2022/02/05 00:00:00+00,4.71000003814697,A,4.76000022888184,A,2021/12/31 00:00:00+00,284.678786809077
4951,303R100787i,0,0.209999993443489,N,2022/02/05 00:00:00+00,0,A,0.209999993443489,A,2021/12/31 00:00:00+00,1134.74178232484
4952,405d,0,30.2999992370605,Y,2022/02/05 00:00:00+00,0,A,30.3199996948242,A,2021/12/31 00:00:00+00,159920.581943598
4953,303R100141i,0,0.170000001788139,N,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,891.937455092305
4954,303Q100799i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1648.0793394249
4955,303Q100681i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1507.66459485948
4956,509R102987i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1568.02514093661
4957,303Q100135i,0,0.0700000002980232,N,2022/02/05 00:00:00+00,0,A,0.0700000002980232,A,2021/12/31 00:00:00+00,447.811475297614
4958,303P500646i,0,0.259999990463257,N,2022/02/05 00:00:00+00,0,A,0.259999990463257,A,2021/12/31 00:00:00+00,1411.97577773342
4959,303P100828i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1058.64985258405
4960,303P100747i,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,1056.46866195279
4961,303P100122i,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,494.880787796111
4962,303P100116i,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,549.876602383657
4963,303LX00847i,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,243.648354611359
4964,303LX00847d,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,243.648354611359
4965,525d,5.8600001335144,8.75,N,2022/02/05 00:00:00+00,5.69000005722046,A,8.47000026702881,A,2021/12/31 00:00:00+00,15210.3883018432
4966,303LX00766d,0,0.0700000002980232,N,2022/02/05 00:00:00+00,0,A,0.0700000002980232,A,2021/12/31 00:00:00+00,417.692728487881
4967,303LX00657i,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,990.58498828397
4968,303LX00657d,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,990.58498828397
4969,303LX00126i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1117.4932106548
4970,527i,4.90000009536743,4.96999979019165,N,2022/02/05 00:00:00+00,7.53000020980835,A,7.59999990463257,A,2021/12/31 00:00:00+00,378.346198048067
