OBJECTID,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,BeginStateRouteMilepost,BeginAheadBackIndicator,EndStateRouteMilepost,EndAheadBackIndicator,BeginAccumulatedRouteMile,EndAccumulatedRouteMile,InventoryDirection,LRSDate,GlobalID,SHAPESTLength
10807,014S101410,014,S1,01410,0,A,0.529999971389771,A,0,0.529999971389771,I,2021/12/31 00:00:00+00,{3A867C37-A571-47F9-8AB0-1E620B41FA2B},2832.96333957407
10808,005S112545,005,S1,12545,0,A,0.46000000834465,A,0,0.46000000834465,I,2021/12/31 00:00:00+00,{3A8D9F23-9BDA-4AD5-ADE1-0DEF45D2E573},2480.6321396076
10809,101R135023,101,R1,35023,0,A,0.28999999165535,A,0,0.28999999165535,I,2021/12/31 00:00:00+00,{3AA3C679-4BF3-46FB-BD89-4AD51F9FA293},1491.31008499567
10810,090R116493,090,R1,16493,0,A,0.349999994039536,A,0,0.349999994039536,I,2021/12/31 00:00:00+00,{3B7E4384-8E92-4E9A-BF9C-C8D965CFCD43},1876.53173787877
10811,090S510902,090,S5,10902,0,A,0.730000019073486,A,0,0.730000019073486,I,2021/12/31 00:00:00+00,{3BE5A6DB-8C5D-4295-9990-C1DBDCDD9EC5},3936.89277864305
10812,090P120649,090,P1,20649,0,A,0.389999985694885,A,0,0.389999985694885,I,2021/12/31 00:00:00+00,{3C15529C-EC3C-4FA6-8E7B-56C244282254},1995.53507404422
10813,005R100182,005,R1,00182,0,A,0.219999998807907,A,0,0.219999998807907,I,2021/12/31 00:00:00+00,{3C1F6FD6-A81A-466B-BBE7-02340597E356},1242.95963984841
10814,303Q100135,303,Q1,00135,0,A,0.0700000002980232,A,0,0.0700000002980232,I,2021/12/31 00:00:00+00,{3C362F5A-AD10-494C-BB23-20E3E0C4D5D7},447.811475297614
10815,090R515463,090,R5,15463,0,A,0.28999999165535,A,0,0.28999999165535,I,2021/12/31 00:00:00+00,{3C746954-DAAC-442E-A771-1EAD47DDDC07},1539.28736683982
10816,005S115326,005,S1,15326,0,A,1.27999997138977,A,0,1.27999997138977,I,2021/12/31 00:00:00+00,{3C80E074-755F-4FB4-ACDF-05B76D80F540},6843.38462403766
10817,005R122544,005,R1,22544,0,A,0.300000011920929,A,0,0.300000011920929,I,2021/12/31 00:00:00+00,{3CDAD432-C999-4922-AD83-A338C240AD9A},1587.58000047019
10818,012R120055,012,R1,20055,0,A,0.600000023841858,A,0,0.600000023841858,I,2021/12/31 00:00:00+00,{3CDAEF87-17A3-4B25-8333-28986489E344},3197.92654384244
10819,005P121480,005,P1,21480,0,A,0.239999994635582,A,0,0.239999994635582,I,2021/12/31 00:00:00+00,{3D650B18-8BAB-4A8A-A8D0-0D71729F6821},1412.10214794341
10820,205S503061,205,S5,03061,0,A,0.540000021457672,A,0,0.540000021457672,I,2021/12/31 00:00:00+00,{3D6BD482-2D9A-4F58-BE32-C96F33EF96C6},2834.83386218291
10821,016R102890,016,R1,02890,0,A,0.189999997615814,A,0,0.189999997615814,I,2021/12/31 00:00:00+00,{3D9E00B8-B411-4E24-88AF-0A8559DD7079},1060.51593224414
10822,090S116416,090,S1,16416,0,A,0.509999990463257,A,0,0.509999990463257,I,2021/12/31 00:00:00+00,{3DBD5D0D-3E59-45E7-B59C-765520DC03A1},2703.28848395148
10823,405Q100450,405,Q1,00450,0,A,0.509999990463257,A,0,0.509999990463257,I,2021/12/31 00:00:00+00,{3DF3173E-7B4D-4B9A-8852-50F366FDF469},2704.08627491948
10824,005P116525,005,P1,16525,0,A,0.270000010728836,A,0,0.270000010728836,I,2021/12/31 00:00:00+00,{3E6DF601-D381-4FA3-BF24-5F5FCC13CC88},1401.17475346506
10825,016S100312,016,S1,00312,0,A,0.319999992847443,A,0,0.319999992847443,I,2021/12/31 00:00:00+00,{3ECB7E7C-1093-4C04-A765-A4B95D0B8773},1727.2272744372
10826,090P104525,090,P1,04525,0,A,0.280000001192093,A,0,0.280000001192093,I,2021/12/31 00:00:00+00,{3F146226-0640-4047-881B-95CD691EBEE0},1534.04228795034
10827,005P105924,005,P1,05924,0,A,0.219999998807907,A,0,0.219999998807907,I,2021/12/31 00:00:00+00,{3F39E038-8497-428D-9E59-DF40731076E3},1156.90509911547
10828,005P215375,005,P2,15375,0,A,0.0799999982118607,A,0,0.0799999982118607,I,2021/12/31 00:00:00+00,{3FA72A1D-0147-4591-8C0F-CBCF66509756},579.853656349465
10829,016Q500490,016,Q5,00490,0,A,0.449999988079071,A,0,0.449999988079071,I,2021/12/31 00:00:00+00,{3FD69D2F-5BB0-410D-A557-6EF05BA8959C},2382.39329214055
10830,005P112560,005,P1,12560,0,A,0.219999998807907,A,0,0.219999998807907,I,2021/12/31 00:00:00+00,{400096AA-F6BF-442F-A2FF-AFFDE10A77E9},1223.95131421288
10831,005Q515125,005,Q5,15125,0,A,0.25,A,0,0.25,I,2021/12/31 00:00:00+00,{40512C10-A7BA-46C1-9769-695250706783},1378.83244076268
10832,005Q117168,005,Q1,17168,0,A,0.469999998807907,A,0,0.469999998807907,I,2021/12/31 00:00:00+00,{4098EECA-6E0F-420B-B5F8-2CCD5E038CAB},2670.90849261158
10833,005P117111,005,P1,17111,0,A,0.319999992847443,A,0,0.319999992847443,I,2021/12/31 00:00:00+00,{40A1CB79-DC87-419B-A888-461F1D31BDCB},1740.95850192246
10834,090R101836,090,R1,01836,0,A,0.400000005960464,A,0,0.400000005960464,I,2021/12/31 00:00:00+00,{40A925C0-0460-438B-9C9C-D944BD52A3CB},2011.21448904412
10835,005P116123,005,P1,16123,0,A,0.509999990463257,A,0,0.509999990463257,I,2021/12/31 00:00:00+00,{40BABDA4-688C-4ABE-A42F-79E2995AB59A},2741.86887174866
10836,205P102793,205,P1,02793,0,A,0.379999995231628,A,0,0.379999995231628,I,2021/12/31 00:00:00+00,{40F37A60-B2B5-45CD-883A-9DE1208B44D0},2087.2607768864
10837,082S102861,082,S1,02861,0,A,0.419999986886978,A,0,0.419999986886978,I,2021/12/31 00:00:00+00,{40FE5698-E626-46AD-8880-3C03EB95BC3C},2229.20158062108
10838,005R111458,005,R1,11458,0,A,0.479999989271164,A,0,0.479999989271164,I,2021/12/31 00:00:00+00,{411658D8-8A30-4D1F-8A87-C44AE5EDBEEE},2561.55682360081
10839,005Q518447,005,Q5,18447,0,A,0.419999986886978,A,0,0.419999986886978,I,2021/12/31 00:00:00+00,{411DA382-0A16-435F-BDB7-0C51DF0C5A88},2381.27629795897
10840,005S113211,005,S1,13211,0,A,0.419999986886978,A,0,0.419999986886978,I,2021/12/31 00:00:00+00,{418B494D-0342-428B-98AC-E44484859DAF},2132.82809494919
10841,090R101046,090,R1,01046,0,A,0.699999988079071,A,0,0.699999988079071,I,2021/12/31 00:00:00+00,{41D4F77B-D09B-42D6-8CD5-67D1383EC421},3829.56996229535
10842,005S314130,005,S3,14130,0,A,0.379999995231628,A,0,0.379999995231628,I,2021/12/31 00:00:00+00,{41D73CD8-6EBA-4002-96AE-FB73DE2A88EB},2042.01823201095
10843,005R125713,005,R1,25713,0,A,0.200000002980232,A,0,0.200000002980232,I,2021/12/31 00:00:00+00,{41E71F04-0B1A-4D6E-9CBF-B1E42CBB77CE},1001.09748191711
10844,090Q100356,090,Q1,00356,0,A,0.550000011920929,A,0,0.550000011920929,I,2021/12/31 00:00:00+00,{423A9EC3-1FD9-4A44-AA88-D9CED32EB239},2847.09672463965
10845,090R129664,090,R1,29664,0,A,0.430000007152557,A,0,0.430000007152557,I,2021/12/31 00:00:00+00,{42A84201-C093-45F8-88F7-A1651EBEC3B7},2166.54470243145
10846,016P101456,016,P1,01456,0,A,0.280000001192093,A,0,0.280000001192093,I,2021/12/31 00:00:00+00,{42D39053-6A2A-4E28-AD7A-E227A6489FEC},1586.49391661815
10847,002S211924,002,S2,11924,0,A,0.0799999982118607,A,0,0.0799999982118607,I,2021/12/31 00:00:00+00,{42F7F4AC-1257-4000-906E-20B2312F1FDA},430.924425056742
10848,005Q125525,005,Q1,25525,0,A,0.419999986886978,A,0,0.419999986886978,I,2021/12/31 00:00:00+00,{436F0E30-36CA-4CB6-B3EC-EEB0F2C2F2C1},2205.86830881556
10849,012S100893,012,S1,00893,0,A,0.400000005960464,A,0,0.400000005960464,I,2021/12/31 00:00:00+00,{43848A87-AF12-4960-9C61-2246886760DC},2148.17104793443
10850,002R100880,002,R1,00880,0,A,0.270000010728836,A,0,0.270000010728836,I,2021/12/31 00:00:00+00,{43D5DB82-1BBE-4A1E-BDEE-5665737E9988},1416.37560205089
10851,005S117414,005,S1,17414,0,A,0.439999997615814,A,0,0.439999997615814,I,2021/12/31 00:00:00+00,{44303207-AE31-4CA9-BD0C-F9DDFD34B4CF},2297.51331044148
10852,005R101218,005,R1,01218,0,A,0.560000002384186,A,0,0.560000002384186,I,2021/12/31 00:00:00+00,{444EF663-5205-4FF3-A868-12FB0FDCA94C},2976.08249938098
10853,016R100069,016,R1,00069,0,A,0.25,A,0,0.25,I,2021/12/31 00:00:00+00,{4457DB26-0859-47EE-BDBD-B11D7885C8B0},1377.84775109167
10854,016R102295,016,R1,02295,0,A,0.319999992847443,A,0,0.319999992847443,I,2021/12/31 00:00:00+00,{44E88D9F-6918-4D55-B53F-6AFFE15BC7DD},1775.6484496621
10855,090R103989,090,R1,03989,0,A,0.259999990463257,A,0,0.259999990463257,I,2021/12/31 00:00:00+00,{450D14EC-A528-408A-9359-22FEC1505A41},1401.26616575932
10856,082S107453,082,S1,07453,0,A,0.519999980926514,A,0,0.519999980926514,I,2021/12/31 00:00:00+00,{4566E2A4-57EE-4824-A707-D2D934D88938},2762.35775866484
10857,003R104376,003,R1,04376,0,A,0.280000001192093,A,0,0.280000001192093,I,2021/12/31 00:00:00+00,{4572161C-A5DB-45DC-82C0-1DC2A6CA0792},1499.772779426
10858,005R115272,005,R1,15272,0,A,0.409999996423721,A,0,0.409999996423721,I,2021/12/31 00:00:00+00,{45B6FC63-41BE-485F-99B4-930EECDB680A},2371.86923935671
10859,005P109890,005,P1,09890,0,A,0.400000005960464,A,0,0.400000005960464,I,2021/12/31 00:00:00+00,{45BD15EE-3344-4A08-AB92-91B175229B7C},2131.98339599482
10860,090Q104003,090,Q1,04003,0,A,0.490000009536743,A,0,0.490000009536743,I,2021/12/31 00:00:00+00,{45C35EE4-F62D-4322-89A0-0A5237D775E4},2658.76270391012
10861,003R104714,003,R1,04714,0,A,0.300000011920929,A,0,0.300000011920929,I,2021/12/31 00:00:00+00,{45C3F352-EF3E-4271-942F-9D232866A836},1579.88940868805
10862,195S106234,195,S1,06234,0,A,0.310000002384186,A,0,0.310000002384186,I,2021/12/31 00:00:00+00,{45FCFEAD-0332-4DEA-91BC-28256065C233},1652.91156920643
10863,090Q104798,090,Q1,04798,0,A,0.270000010728836,A,0,0.270000010728836,I,2021/12/31 00:00:00+00,{46404A3D-741C-42E1-AC5B-D7D8670F0D8A},1607.70686301563
10864,012R120187,012,R1,20187,0,A,0.310000002384186,A,0,0.310000002384186,I,2021/12/31 00:00:00+00,{4653A0E5-8C83-4AC7-8453-13A9386848AA},1691.97895741029
10865,097P507617,097,P5,07617,0,A,0.28999999165535,A,0,0.28999999165535,I,2021/12/31 00:00:00+00,{468A5FD3-D89E-4DF1-ADF0-9BDC11B2FEC7},1558.19390591924
10866,082S105361,082,S1,05361,0,A,0.430000007152557,A,0,0.430000007152557,I,2021/12/31 00:00:00+00,{46A8173C-1CA1-459A-9F0D-757CD02518CF},2339.83855321616
10867,005Q100994,005,Q1,00994,0,A,0.419999986886978,A,0,0.419999986886978,I,2021/12/31 00:00:00+00,{4717C668-ED98-41B5-969D-28324F5EA25F},2236.18145340185
10868,090P101685,090,P1,01685,0,A,0.319999992847443,A,0,0.319999992847443,I,2021/12/31 00:00:00+00,{472D90E7-9A63-438E-B381-DDEEA0F168F0},1712.53229643671
10869,005R117091,005,R1,17091,0,A,0.209999993443489,A,0,0.209999993443489,I,2021/12/31 00:00:00+00,{47BE17E5-C5D3-404A-8864-93A9887FB388},1292.91363840723
10870,005P110709,005,P1,10709,0,A,0.509999990463257,A,0,0.509999990463257,I,2021/12/31 00:00:00+00,{47E39D28-0C82-466C-9CCA-2CF6D703D01F},2678.59493465594
10871,005S107857,005,S1,07857,0,A,0.550000011920929,A,0,0.550000011920929,I,2021/12/31 00:00:00+00,{47FFF89B-261A-4DB3-81B2-40287A76E668},2760.32785830409
10872,012S133471,012,S1,33471,0,A,0.610000014305115,A,0,0.610000014305115,I,2021/12/31 00:00:00+00,{483196D4-40EC-48F0-AEF3-89167733CE2E},3245.11584251764
10873,005R203748,005,R2,03748,0,A,0.479999989271164,A,0,0.479999989271164,I,2021/12/31 00:00:00+00,{48429612-544C-49CA-AF71-4ED2F448D044},2501.2206107334
10874,009Q100982,009,Q1,00982,0,A,0.25,A,0,0.25,I,2021/12/31 00:00:00+00,{48777179-FD04-4DFA-A926-2FCCDCEFC3D3},1319.58211557329
10875,003S103607,003,S1,03607,0,A,0.490000009536743,A,0,0.490000009536743,I,2021/12/31 00:00:00+00,{48A7B239-1018-4F14-897B-6B37E02DF1FB},2586.62140786243
10876,016S101436,016,S1,01436,0,A,0.529999971389771,A,0,0.529999971389771,I,2021/12/31 00:00:00+00,{48D90FCD-4612-46B1-9CE5-E5198D53C3B9},2824.26876522615
10877,099Q102329,099,Q1,02329,0,A,0.259999990463257,A,0,0.259999990463257,I,2021/12/31 00:00:00+00,{49157709-326E-4227-9300-72D07EF52FBD},1313.17162459247
10878,005Q116336,005,Q1,16336,0,A,0.449999988079071,A,0,0.449999988079071,I,2021/12/31 00:00:00+00,{493EAB56-FD9B-469E-B15F-1741871370DA},2429.3834148527
10879,005P512754,005,P5,12754,0,A,0.150000005960464,A,0,0.150000005960464,I,2021/12/31 00:00:00+00,{496549A6-DB57-4724-A626-C45E9D2E583F},1009.51304771246
10880,012P133499,012,P1,33499,0,A,0.360000014305115,A,0,0.360000014305115,I,2021/12/31 00:00:00+00,{49DBE3DC-CEAA-4BCC-B725-20933CBC2FBF},1894.56117506002
10881,003Q103875,003,Q1,03875,0,A,0.46000000834465,A,0,0.46000000834465,I,2021/12/31 00:00:00+00,{4ACE2518-0DF0-4EC1-872C-DC2A0E44565D},2350.70328334104
10882,090S128016,090,S1,28016,0,A,0.300000011920929,A,0,0.300000011920929,I,2021/12/31 00:00:00+00,{4BA98541-0185-4971-BDD1-E24681ADA9BA},1634.62591539709
10883,005P118359,005,P1,18359,0,A,0.560000002384186,A,0,0.560000002384186,I,2021/12/31 00:00:00+00,{4BC0C66A-290A-43D8-8291-D65F2BDAE1C0},2909.5811425802
10884,005P104046,005,P1,04046,0,A,0.270000010728836,A,0,0.270000010728836,I,2021/12/31 00:00:00+00,{4BC11E8E-88C3-458A-8090-5DA422A6E0BD},1423.22422831727
10885,005R518259,005,R5,18259,0,A,0.490000009536743,A,0,0.490000009536743,I,2021/12/31 00:00:00+00,{4BC7549F-D012-43C8-9874-278CF0F1D089},2637.36588217663
10886,005P107433,005,P1,07433,0,A,0.379999995231628,A,0,0.379999995231628,I,2021/12/31 00:00:00+00,{4C2BE000-24E4-47AC-991B-BEBF6EF34A3F},2040.88589889583
10887,005S115196,005,S1,15196,0,A,0.330000013113022,A,0,0.330000013113022,I,2021/12/31 00:00:00+00,{4C5FDD30-F7EA-4D48-A751-B8146639AE1B},1714.58416293826
10888,005Q119856,005,Q1,19856,0,A,0.360000014305115,A,0,0.360000014305115,I,2021/12/31 00:00:00+00,{4C6F974C-22E8-46DB-BB31-F995310DECB6},1933.6264707235
10889,005S510247,005,S5,10247,0,A,0.490000009536743,A,0,0.490000009536743,I,2021/12/31 00:00:00+00,{4C9A2520-6D30-4901-96A6-6132FC038569},2563.78521679229
10890,005Q122817,005,Q1,22817,0,A,0.439999997615814,A,0,0.439999997615814,I,2021/12/31 00:00:00+00,{4CC863A2-61E1-4512-9F22-C97933600FA5},2274.80427624788
10891,005S102071,005,S1,02071,0,A,0.370000004768372,A,0,0.370000004768372,I,2021/12/31 00:00:00+00,{4CE3EAA2-FDE0-4C25-968C-BFCFE98D08FD},2005.66271474658
10892,101R136598,101,R1,36598,0,A,0.540000021457672,A,0,0.540000021457672,I,2021/12/31 00:00:00+00,{4D674CAE-892C-45B5-8896-3BB7EA697577},2857.67858627402
10893,016R102042,016,R1,02042,0,A,0.300000011920929,A,0,0.300000011920929,I,2021/12/31 00:00:00+00,{4D9D0235-AE60-46DC-BF38-7B907BE46CBE},1650.804999216
10894,005S106292,005,S1,06292,0,A,0.519999980926514,A,0,0.519999980926514,I,2021/12/31 00:00:00+00,{4E5447ED-CF03-4DEF-BA6C-324F13A2EE89},2737.63399338646
10895,018P100243,018,P1,00243,0,A,0.259999990463257,A,0,0.259999990463257,I,2021/12/31 00:00:00+00,{4E873CA7-6DED-4DCB-A443-DE9235D79AE4},1391.88692386641
10896,005R107513,005,R1,07513,0,A,0.419999986886978,A,0,0.419999986886978,I,2021/12/31 00:00:00+00,{4E9C3DF8-B06F-4CA6-A790-B0836EEDE245},2190.30946901576
10897,016S100192,016,S1,00192,0,A,0.5,A,0,0.5,I,2021/12/31 00:00:00+00,{4EB1AF9F-EEE1-473D-84A6-B5BED60868BB},2681.75130895899
10898,016R101521,016,R1,01521,0,A,0.330000013113022,A,0,0.330000013113022,I,2021/12/31 00:00:00+00,{4EB2FC01-E17F-4861-8163-31D0D5A0EB76},1715.62620549013
10899,017S102780,017,S1,02780,0,A,0.579999983310699,A,0,0.579999983310699,I,2021/12/31 00:00:00+00,{4EF52676-C018-439C-9BF6-F08B62FFB5F0},3052.71569280541
10900,205R103351,205,R1,03351,0,A,0.379999995231628,A,0,0.379999995231628,I,2021/12/31 00:00:00+00,{4EFD0B69-FDD3-450C-A4AC-EC0B1A7BD852},1971.21054932644
10901,007R505781,007,R5,05781,0,A,0.330000013113022,A,0,0.330000013113022,I,2021/12/31 00:00:00+00,{4F1834C0-76E0-41C1-800A-1D481821B90F},1758.37371718952
10902,405R102703,405,R1,02703,0,A,0.319999992847443,A,0,0.319999992847443,I,2021/12/31 00:00:00+00,{4F32E9D5-9EE1-4B90-9954-48BDAC5DA82F},1667.95991229982
10903,005Q109977,005,Q1,09977,0,A,0.490000009536743,A,0,0.490000009536743,I,2021/12/31 00:00:00+00,{4FA7FD20-31F8-4A61-9F4F-0CFB142AABFD},2562.40997517225
10904,005Q116649R,005,Q1,16649R,0,A,0.550000011920929,A,0,0.550000011920929,I,2021/12/31 00:00:00+00,{4FBAA594-A497-4010-84EB-4EECF7DB8FCF},2885.40527443258
10905,005P112234,005,P1,12234,0,A,0.330000013113022,A,0,0.330000013113022,I,2021/12/31 00:00:00+00,{4FCA6658-FA98-4FCC-9FC8-79871C3A717B},1714.02442990079
10906,005S501125,005,S5,01125,0,A,0.779999971389771,A,0,0.779999971389771,I,2021/12/31 00:00:00+00,{4FE50F9B-C3D8-4AFA-AD5E-D86FBC3D3185},3973.28156275505
10907,002Q210475,002,Q2,10475,0,A,0.180000007152557,A,0,0.180000007152557,I,2021/12/31 00:00:00+00,{5005DDD3-D530-48FE-BF6E-9F363EC47D60},942.356583037023
10908,090R121555,090,R1,21555,0,A,0.310000002384186,A,0,0.310000002384186,I,2021/12/31 00:00:00+00,{502F7B55-E106-4901-8A69-6F6160C4DA7A},1659.65865833511
10909,005P116598,005,P1,16598,0,A,0.25,A,0,0.25,I,2021/12/31 00:00:00+00,{50C11655-507F-402A-9188-F5A3C6A169B7},1291.1769537934
10910,005Q104316,005,Q1,04316,0,A,0.509999990463257,A,0,0.509999990463257,I,2021/12/31 00:00:00+00,{51D11C95-2ADC-4584-920E-E6295E147187},2620.37800393912
10911,005S116253,005,S1,16253,0,A,0.569999992847443,A,0,0.569999992847443,I,2021/12/31 00:00:00+00,{51D82186-BD82-4AD6-A4D0-3AE14B8CCE5C},2904.63548476255
10912,005S104564,005,S1,04564,0,A,0.490000009536743,A,0,0.490000009536743,I,2021/12/31 00:00:00+00,{523D2230-D109-43A3-9625-F69D899B0B9F},2542.68621435404
10913,005P118344,005,P1,18344,0,A,0.469999998807907,A,0,0.469999998807907,I,2021/12/31 00:00:00+00,{52E1232C-800F-49E0-ABC9-0137B6A60F1D},2545.89879989643
10914,090S202501,090,S2,02501,0,A,0.449999988079071,A,0,0.449999988079071,I,2021/12/31 00:00:00+00,{5329498A-0FFB-4829-94F7-061A78EE13E7},2348.89974018478
10915,002S100088,002,S1,00088,0,A,0.319999992847443,A,0,0.319999992847443,I,2021/12/31 00:00:00+00,{5344B2B8-E5B9-4E90-B335-FACF3BFC13CA},1696.74170533157
10916,005P116737,005,P1,16737,0,A,0.159999996423721,A,0,0.159999996423721,I,2021/12/31 00:00:00+00,{53AF9E1F-A9EB-4B63-BECD-BF80C53C0D22},862.888628004013
10917,099P102690,099,P1,02690,0,A,0.200000002980232,A,0,0.200000002980232,I,2021/12/31 00:00:00+00,{54596140-40ED-4ED2-A1E8-8827E30A744A},1148.96326372454
10918,090Q102075,090,Q1,02075,0,A,0.490000009536743,A,0,0.490000009536743,I,2021/12/31 00:00:00+00,{54855919-6332-4864-ABC8-392FC49E1BEE},2672.52426869074
10919,005P100713,005,P1,00713,0,A,0.340000003576279,A,0,0.340000003576279,I,2021/12/31 00:00:00+00,{551C1CF8-36E0-448D-BB72-AC268759159E},1621.3824536972
10920,090R113856,090,R1,13856,0,A,0.790000021457672,A,0,0.790000021457672,I,2021/12/31 00:00:00+00,{5522E4B8-D646-4C4E-842E-39483C11CB4B},4111.94329566803
10921,005Q116562R,005,Q1,16562R,0,A,0.28999999165535,A,0,0.28999999165535,I,2021/12/31 00:00:00+00,{552BA7B5-4961-468A-8AA6-2E3AB11A263D},1527.47828678872
10922,395Q116637S,395,Q1,16637S,0,A,0.689999997615814,A,0,0.689999997615814,I,2021/12/31 00:00:00+00,{5548D5A0-F4C7-48FF-AF47-E24DD527F120},3651.62242967981
10923,012Q134025,012,Q1,34025,0,A,0.5,A,0,0.5,I,2021/12/31 00:00:00+00,{55D2AA69-05F2-4217-A677-2A4D8C788474},2628.82532015655
10924,005P513605,005,P5,13605,0,A,0.28999999165535,A,0,0.28999999165535,I,2021/12/31 00:00:00+00,{55FA8641-9B7A-4748-BCA8-F60DCD246049},1536.93199901272
10925,005Q618957,005,Q6,18957,0,A,0.140000000596046,A,0,0.140000000596046,I,2021/12/31 00:00:00+00,{5618BEBD-C445-4FDC-83FD-733C8F484839},770.558858468942
10926,018S501273,018,S5,01273,0,A,0.649999976158142,A,0,0.649999976158142,I,2021/12/31 00:00:00+00,{56240C50-7FD4-4054-AB2F-C9999248CA0E},3465.39145782644
10927,405Q501379,405,Q5,01379,0,A,0.140000000596046,A,0,0.140000000596046,I,2021/12/31 00:00:00+00,{568CF8BC-E10D-4ABD-BBBB-4247D1B2C807},848.215873285634
10928,090R501146,090,R5,01146,0,A,0.129999995231628,A,0,0.129999995231628,I,2021/12/31 00:00:00+00,{56C8FC40-2D69-48AC-B93A-E3D9D00FEADD},878.490929344513
10929,099P103477C,099,P1,03477C,0,A,0.259999990463257,A,0,0.259999990463257,I,2021/12/31 00:00:00+00,{56C9A95A-C63E-4369-89C6-4D2EE0F81171},1438.64358709597
10930,017P105454,017,P1,05454,0,A,0.200000002980232,A,0,0.200000002980232,I,2021/12/31 00:00:00+00,{577BDD6C-0FA6-4D7C-882A-49F5BAEB9911},1050.52626092206
10931,016R100987,016,R1,00987,0,A,0.300000011920929,A,0,0.300000011920929,I,2021/12/31 00:00:00+00,{57CE2BAD-037B-483E-974B-2BD33DA6D438},1596.67232910356
10932,018R500328,018,R5,00328,0,A,0.180000007152557,A,0,0.180000007152557,I,2021/12/31 00:00:00+00,{57D66E69-6468-41AE-B353-8588839628FE},1055.31723162145
10933,005R117004,005,R1,17004,0,A,0.670000016689301,A,0,0.670000016689301,I,2021/12/31 00:00:00+00,{57D6DFA4-22FE-4BEB-B3A9-375BF35A1B36},3503.44665008881
10934,405S100990,405,S1,00990,0,A,0.330000013113022,A,0,0.330000013113022,I,2021/12/31 00:00:00+00,{57E91E65-1C5A-4D44-8B98-B3E3F4377220},1751.26210785244
10935,005P101039,005,P1,01039,0,A,1.17999994754791,A,0,1.17999994754791,I,2021/12/31 00:00:00+00,{57FCCB96-2704-4CB8-9F38-E8024A25622C},6204.4841827796
10936,090P127726,090,P1,27726,0,A,0.259999990463257,A,0,0.259999990463257,I,2021/12/31 00:00:00+00,{580BB572-220D-447D-B749-896A2D02E64A},1407.56709692198
10937,014R101037,014,R1,01037,0,A,0.280000001192093,A,0,0.280000001192093,I,2021/12/31 00:00:00+00,{58137ACB-CC71-4C94-B9BC-1CC197EC5B84},1474.07345318081
10938,082S106644,082,S1,06644,0,A,0.490000009536743,A,0,0.490000009536743,I,2021/12/31 00:00:00+00,{58E6EC4E-F63D-440E-BE56-69F94A797151},2667.0011589936
10939,016Q101536,016,Q1,01536,0,A,0.529999971389771,A,0,0.529999971389771,I,2021/12/31 00:00:00+00,{5958C8B9-7ED6-4857-BFE2-A575DA8B0D9F},2830.53540500717
10940,005R117176,005,R1,17176,0,A,0.540000021457672,A,0,0.540000021457672,I,2021/12/31 00:00:00+00,{595C3A8B-6C75-4B88-B4E0-E51D29E9598C},2854.15962962432
10941,090Q127668,090,Q1,27668,0,A,0.379999995231628,A,0,0.379999995231628,I,2021/12/31 00:00:00+00,{59AC09AF-6C93-4096-BD43-B11829B55738},2022.46751919556
10942,101P124610,101,P1,24610,0,A,0.180000007152557,A,0,0.180000007152557,I,2021/12/31 00:00:00+00,{5A8BA408-8BD9-4911-B1BB-0FE9BC0D99F4},887.474607651696
10943,090S103419,090,S1,03419,0,A,0.449999988079071,A,0,0.449999988079071,I,2021/12/31 00:00:00+00,{5ACE7345-98E1-45F3-B802-F11109AEF91B},2420.79960636382
10944,005P211084,005,P2,11084,0,A,0.300000011920929,A,0,0.300000011920929,I,2021/12/31 00:00:00+00,{5B09E2A0-9829-434B-9843-4228A33F2A6D},1606.08879241342
10945,205Q202762,205,Q2,02762,0,A,0.779999971389771,A,0,0.779999971389771,I,2021/12/31 00:00:00+00,{5B129F42-3C22-4543-B537-6B5D1FB00354},4069.43436034115
10946,005Q114728,005,Q1,14728,0,A,0.439999997615814,A,0,0.439999997615814,I,2021/12/31 00:00:00+00,{5B245A2D-072D-4DA1-9254-61B67EB360DB},2446.37040577039
10947,005S114892,005,S1,14892,0,A,0.310000002384186,A,0,0.310000002384186,I,2021/12/31 00:00:00+00,{5B87B704-603F-4317-ADED-C03DD32D3505},1674.88263785209
10948,195R106294,195,R1,06294,0,A,0.310000002384186,A,0,0.310000002384186,I,2021/12/31 00:00:00+00,{5BF5C926-FFFC-4DE9-9AA3-424630780FE2},1611.68779792544
10949,005P122742,005,P1,22742,0,A,0.300000011920929,A,0,0.300000011920929,I,2021/12/31 00:00:00+00,{5C0AFBC1-0BD8-4934-8522-D7DD3557A68F},1691.57258355295
10950,005S215326,005,S2,15326,0,A,0.109999999403954,A,0,0.109999999403954,I,2021/12/31 00:00:00+00,{5C282058-A91B-416C-840A-C3C5B9C286D7},518.506079505308
10951,090S105237,090,S1,05237,0,A,0.639999985694885,A,0,0.639999985694885,I,2021/12/31 00:00:00+00,{5C6D34A8-029F-438A-8D7D-FC437A07792F},3353.24331970414
10952,005Q108890,005,Q1,08890,0,A,0.519999980926514,A,0,0.519999980926514,I,2021/12/31 00:00:00+00,{5C6EAF60-B0C4-4DEA-9B63-8989A58AAB1C},2751.62205109573
10953,005P108171,005,P1,08171,0,A,0.0500000007450581,A,0,0.0500000007450581,I,2021/12/31 00:00:00+00,{5C72D5FF-5E7A-4ECB-BCA1-AD4F71E44279},210.940995360118
