,gas_key,gas_name,gas_lat,gas_long,attr_cnt_1mile,attr_cnt_5mile,attr_name,attr_lat,attr_long,distance_to_nearest_attr,crime_coord,crime_county,crime_population,violent_crime,murder_nonnegligent_manslaughter,Rape1,Robbery,aggravated_assault,property_crime,Burglary,larceny_theft,motor_vehicle_theft,Arson,total_crime,exit_name,exit_lat,exit_long,distance_to_nearest_exit,highway,num_EV_in_2_miles_of_gas,num_EV_in_5_miles_of_gas,num_EV_in_10_miles_of_gas,num_EV_in_20_miles_of_gas,num_EV_in_50_miles_of_gas,Closest_EV_Station_name,Closest_EV_Station_lat,Closest_EV_Station_long,distance_to_closest_ev_station,nri_geoid,nri_county,nri_population,nri_build_value,nri_agri_value,nri_area,nri_risk_score,nri_risk_rating,nri_intpt_lat,nri_intpt_long,nri_zipcode,census_tract_area,census_tract_category,traff_cnt_10m_avg,traff_cnt_10m_max,traff_cnt_5m_avg,traff_cnt_5m_max,num_ev_fast_charger_cnt_5mile,num_ev_2_charger_cnt_5mile
1379,1379,,47.49799245,-122.65266005,0,1,USS Parche Sail,47.5632574,-122.6268697,4.6723,"47.49799245,-122.65266005",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0,,,,,,3,10,19,417,500,Albertsons 370 S W Sedgwick Rd,47.4966007,-122.6520622,0.1002,53035092101.0,,,,,,,,,,,0.0057394056665,1.0,22381.36094674556,83000,22273.88888888889,83000,4,20
1380,1380,,47.6265505,-122.62949135,0,2,USS Parche Sail,47.5632574,-122.6268697,4.3797,"47.6265505,-122.62949135",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0,,,,,,3,13,33,411,500,Safeway,47.6207947,-122.6302244,0.3996,53035091600.0,Kitsap,6356.0,516423000.0,3018.9261967044617,1.977753826822,20.28733691000944,Relatively Moderate,47.6355961,-122.6398152,98311.0,0.0006043697505,2.0,21009.51219512195,83000,21541.03773584905,61000,0,35
1381,1381,,48.3658736,-120.12224875,0,0,,,,,"48.3658736,-120.12224875",Okanogan,1421.0,3.0,0.0,0.0,0.0,3.0,16.0,4.0,10.0,2.0,0.0,38.0,,,,,,1,1,5,5,20,TwispWorks,48.362102,-120.121376,0.2639,53047971000.0,Okanogan,3670.0,476635000.0,30412093.09517531,607.398575208868,30.34103964164632,Relatively High,48.2589121,-120.1420149,98814.0,0.1914077697750007,0.0,3600.0,5900,3580.0,5900,0,1
1382,1382,,47.6533258491718,-117.435216359392,0,0,,,,,"47.6533258491718,-117.435216359392",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,280,47.6497948,-117.4432632,0.4475,I90,18,33,56,69,75,4DEGREES STATION 1,47.65593,-117.43163,0.2457,53063003602.0,,,,,,,,,,,0.0001175799835,2.0,24857.51020408163,122000,29074.38016528925,122000,2,72
1383,1383,,47.67792865,-117.4264223,0,0,,,,,"47.67792865,-117.4264223",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,280 A,47.6527298,-117.4239379,1.7469,I90,22,33,56,69,75,Spokane City Credit Union,47.675571,-117.426269,0.1632,53063001900.0,Spokane,3527.0,336200000.0,0.0,0.650288046378,13.19096104401794,Relatively Low,47.6814745,-117.4191814,99205.0,0.000201282447,2.0,24678.577075098816,122000,29075.396825396827,122000,2,70
1384,1384,,47.6882861,-117.3953771,0,0,,,,,"47.6882861,-117.3953771",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,282 A,47.6539714,-117.3873932,2.4025,I90,13,33,56,69,74,Avista Corp,47.673347,-117.388933,1.076,53063001400.0,Spokane,6244.0,504265000.0,74.60262568129986,1.0106026799,14.42672106336648,Relatively Low,47.6909025,-117.4033144,99207.0,0.0003123912539999,2.0,24583.90625,122000,31047.74193548387,122000,3,69
1385,1385,,47.7153414,-117.42151005,0,0,,,,,"47.7153414,-117.42151005",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,280 B,47.6527627,-117.4194494,4.3297,I90,4,31,53,69,74,WSECU N.DIVISION #01,47.71535,-117.412094,0.4382,53063011000.0,Spokane,3583.0,361163000.0,0.0,0.75706687109,13.721296363399722,Relatively Low,47.7209866,-117.4237839,99218.0,0.0002343320124999,2.0,25007.80082987552,122000,25196.695652173912,122000,3,63
1386,1386,,47.6176132998867,-117.250220630939,0,1,Vercler Castle,47.6660716,-117.2339144,3.437,"47.6176132998867,-117.250220630939",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,289,47.6745425,-117.2573388,3.9518,I90,1,7,43,68,74,STCU Valley,47.628186,-117.227256,1.2966,53063012401.0,Spokane,4129.0,460535000.0,28890.668458231143,5.928212424611998,12.948926198917492,Relatively Low,47.624773,-117.2771365,99206.0,0.002052019581,2.0,28680.819672131147,122000,29315.9375,121000,9,12
1387,1387,,47.6713908500891,-117.239295457061,1,2,Vercler Castle,47.6660716,-117.2339144,0.4452,"47.6713908500891,-117.239295457061",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,289,47.6742513,-117.2333119,0.3418,I90,3,9,48,68,74,Montgomery East Commercial Center - Tesla Destination,47.677198,-117.248519,0.5881,53063011800.0,Spokane,5018.0,600756000.0,0.0,1.10058954253,15.834109189857337,Relatively Low,47.6652828,-117.2296411,99037.0,0.0003411289249999,2.0,26543.094170403587,122000,27762.75,121000,10,14
1388,1388,,47.6548082,-117.40027015,0,0,,,,,"47.6548082,-117.40027015",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,282,47.6520627,-117.4029572,0.2275,I90,23,31,58,69,75,WSU-Riverpoint,47.661965,-117.405181,0.5454,53063014500.0,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998,2.0,24787.55905511811,122000,30221.774193548383,122000,3,67
1389,1389,,47.653807759868,-117.435892226314,0,0,,,,,"47.653807759868,-117.435892226314",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,280,47.6497948,-117.4432632,0.4416,I90,19,33,56,69,75,4DEGREES STATION 1,47.65593,-117.43163,0.247,53063003602.0,,,,,,,,,,,0.0001175799835,2.0,24870.28455284553,122000,29290.0,122000,2,72
1390,1390,,47.67547205,-117.39633565,0,0,,,,,"47.67547205,-117.39633565",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,282 A,47.6539714,-117.3873932,1.5444,I90,23,34,58,69,74,Avista Corp,47.673347,-117.388933,0.3748,53063002502.0,,,,,,,,,,,0.000126686933,2.0,24106.716981132075,122000,30343.62204724409,122000,3,72
1391,1391,,47.672039,-117.36426245,0,0,,,,,"47.672039,-117.36426245",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,283 B,47.6539055,-117.3666861,1.2594,I90,10,30,58,69,74,Spokane Community College,47.673158,-117.360474,0.1927,53063002600.0,Spokane,5236.0,346524000.0,0.0,0.770883145058,13.6837684368225,Relatively Low,47.6728223,-117.3759555,99207.0,0.0002492907385,2.0,24710.4280155642,122000,32500.59829059829,122000,3,64
1392,1392,,47.6573024,-117.280706,0,1,Vercler Castle,47.6660716,-117.2339144,2.2627,"47.6573024,-117.280706",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,287,47.6723424,-117.2913517,1.1525,I90,1,12,51,69,74,Dave Smith Nissan - Spokane,47.657264,-117.312518,1.4821,53063012000.0,Spokane,3973.0,441729000.0,139.17924860838184,1.224502801798,14.212223183756445,Relatively Low,47.6658881,-117.2719325,99212.0,0.0003808623779999,2.0,26329.874476987447,122000,31297.021276595744,122000,9,22
1393,1393,,47.62784585,-117.40222065,0,0,,,,,"47.62784585,-117.40222065",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,282,47.6520627,-117.4029572,1.6754,I90,2,30,56,69,75,Washington Trust Bank,47.625992,-117.401065,0.1391,53063004300.0,Spokane,3328.0,423327000.0,1040.8698749050586,0.890102176210001,11.582192464246369,Very Low,47.6226226,-117.4134711,99203.0,0.00028167796,2.0,25822.278481012658,122000,28234.959349593497,122000,3,62
1394,1394,,47.6281319998793,-117.240113509606,0,2,Vercler Castle,47.6660716,-117.2339144,2.6402,"47.6281319998793,-117.240113509606",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,289,47.6742513,-117.2333119,3.2058,I90,1,8,43,68,74,STCU Valley,47.628186,-117.227256,0.5994,53063012801.0,Spokane,4110.0,374301000.0,70.33117791845059,0.967856555276,13.02870507920074,Relatively Low,47.634111,-117.2396227,99206.0,0.0002988731995,2.0,28461.44385026738,122000,27083.38028169014,106000,9,14
1395,1395,,47.65667405,-117.1727104,1,2,Evergreen Railroad Modelers,47.6596042,-117.1597741,0.6359,"47.65667405,-117.1727104",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,291,47.6662231,-117.1812454,0.771,I90,4,15,20,68,74,Bella Tess Apartments,47.670907,-117.176359,0.9991,53063013102.0,,,,,,,,,,,0.001888126046,2.0,29347.846153846152,122000,27850.322580645163,106000,24,22
1396,1396,,47.6635640499892,-117.315950200732,0,1,Vercler Castle,47.6660716,-117.2339144,3.8255,"47.6635640499892,-117.315950200732",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,286,47.6668289,-117.3059995,0.5156,I90,2,21,51,69,74,Dave Smith Nissan - Spokane,47.657264,-117.312518,0.4642,53063012200.0,Spokane,2369.0,648017000.0,43464.96666973181,3.966593414268001,13.196090577953692,Relatively Low,47.6738991,-117.3149784,99212.0,0.0012564742325001,2.0,25475.153846153848,122000,33099.30434782609,122000,2,40
1397,1397,,47.64761245,-117.3895416,0,0,,,,,"47.64761245,-117.3895416",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,282 A,47.6539714,-117.3873932,0.4511,I90,19,31,59,69,75,Sacred Heart Hospital,47.649276,-117.411477,1.0286,53063003100.0,Spokane,4954.0,398440000.0,137.93645415355397,0.874540721202,13.047024818453984,Relatively Low,47.6458728,-117.391885,99202.0,0.0002730835195,2.0,24999.37254901961,122000,31231.35593220339,122000,3,67
1398,1398,,47.7323195,-117.36518225,0,0,,,,,"47.7323195,-117.36518225",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,,,,,I90,0,17,43,69,74,Wendle Nissan,47.739021,-117.409937,2.133,53063011203.0,,,,,,,,,,,0.0016420692564997,2.0,25045.853658536584,122000,16216.231884057972,46000,1,34
1399,1399,,47.688844,-117.37862105,0,0,,,,,"47.688844,-117.37862105",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,283 A,47.6538524,-117.3819088,2.4252,I90,7,33,58,69,74,Avista Corp,47.673347,-117.388933,1.1746,53063001600.0,Spokane,3738.0,302697000.0,1191.9174462569604,0.81181613469,14.541696659758468,Relatively Low,47.6923843,-117.3711367,99207.0,0.0002543117285,2.0,24774.43137254902,122000,30610.3125,122000,3,69
1400,1400,,47.6433368946759,-117.576584862598,0,0,,,,,"47.6433368946759,-117.576584862598",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,272,47.5941583,-117.5620265,3.4688,I90,6,18,45,62,75,STCU Airway Heights,47.642243,-117.561147,0.7234,53063010401.0,Spokane,6246.0,430725000.0,175506.51938625966,10.885030827424002,14.293814443641812,Relatively Low,47.6411651,-117.5927146,99001.0,0.0035716181714998,1.0,23626.26582278481,122000,18051.86046511628,49000,9,32
1401,1401,,47.9580423504778,-117.478858574542,0,0,,,,,"47.9580423504778,-117.478858574542",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,,,,,,0,0,0,9,73,Mead Chevron,47.786697,-117.354001,13.1921,53063010301.0,Spokane,4266.0,310779000.0,153122.1921138942,8.36702879642801,14.209110498488366,Relatively Low,47.9533878,-117.4676386,99006.0,0.0025969533244999,1.0,10837.894736842103,18000,11400.0,15000,0,0
1402,1402,,47.7009424,-117.3953707,0,0,,,,,"47.7009424,-117.3953707",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,282 A,47.6539714,-117.3873932,3.2702,I90,3,33,56,69,74,WSECU N.DIVISION #01,47.71535,-117.412094,1.2645,53063000400.0,Spokane,4110.0,437991000.0,349.6513882109235,0.742560632848,15.552772259131428,Relatively Low,47.7078715,-117.4032297,99207.0,0.0002308930439999,2.0,24499.92156862745,122000,29053.33333333333,122000,4,67
1403,1403,,47.61212065,-117.3678023,0,0,,,,,"47.61212065,-117.3678023",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,283 B,47.6539055,-117.3666861,2.8907,I90,1,26,58,69,75,Washington Trust Bank,47.625992,-117.401065,1.8237,53063004800.0,Spokane,3326.0,399663000.0,979.3475120516756,1.038981563002,11.563905070892629,Very Low,47.6131105,-117.3562995,99223.0,0.0003224630315,2.0,26431.28888888889,122000,30500.69306930693,122000,3,52
1404,1404,,47.5790777503098,-117.674016024721,0,0,,,,,"47.5790777503098,-117.674016024721",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,270,47.5631671,-117.5981685,3.7068,I90,1,1,18,53,77,Sunwest Automotive Engine Inc,47.571657,-117.681671,0.6254,53063013900.0,Spokane,5752.0,592238000.0,637958.7591689951,15.191823733218012,16.330205391873466,Relatively Low,47.5438426,-117.6671406,99011.0,0.0053724514734999,1.0,12991.529411764706,49000,10593.75,37000,0,2
1405,1405,,47.6567475999932,-117.309863549842,0,1,Vercler Castle,47.6660716,-117.2339144,3.5965,"47.6567475999932,-117.309863549842",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,285,47.6562569,-117.3227278,0.6003,I90,2,20,52,69,74,Dave Smith Nissan - Spokane,47.657264,-117.312518,0.1287,53063012300.0,Spokane,5562.0,557047000.0,4488.212611199448,2.364057372066,14.801868572241125,Relatively Low,47.6476961,-117.32237,99212.0,0.0007322881025001,2.0,25494.34108527132,122000,32429.272727272728,122000,2,39
1406,1406,,47.6712631,-117.28234675,0,1,Vercler Castle,47.6660716,-117.2339144,2.2844,"47.6712631,-117.28234675",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,287,47.6745724,-117.2768355,0.3439,I90,2,14,51,69,74,Montgomery East Commercial Center - Tesla Destination,47.677198,-117.248519,1.6282,53063012000.0,Spokane,3973.0,441729000.0,139.17924860838184,1.224502801798,14.212223183756445,Relatively Low,47.6658881,-117.2719325,99212.0,0.0003808623779999,2.0,25772.926829268294,122000,31029.68421052632,122000,9,26
1407,1407,,47.6533844499892,-117.415314099697,0,0,,,,,"47.6533844499892,-117.415314099697",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,281,47.6526577,-117.4158314,0.0557,I90,21,32,57,69,75,Sacred Heart Hospital,47.649276,-117.411477,0.3357,53063003500.0,Spokane,2604.0,1170074000.0,425.4098396534507,0.628609963486,17.261038320154807,Relatively Low,47.6575712,-117.4215755,99201.0,0.000206359079,2.0,25474.25101214575,122000,28684.615384615383,122000,3,69
1408,1408,,47.65474405,-117.42466045,0,0,,,,,"47.65474405,-117.42466045",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,280 A,47.6527298,-117.4239379,0.1433,I90,19,31,56,69,75,Steam Plant Grill,47.654998,-117.425025,0.0244,53063003500.0,Spokane,2604.0,1170074000.0,425.4098396534507,0.628609963486,17.261038320154807,Relatively Low,47.6575712,-117.4215755,99201.0,0.000206359079,2.0,24895.12,122000,29529.6875,122000,2,67
1409,1409,,47.6751913496128,-117.436810906297,0,0,,,,,"47.6751913496128,-117.436810906297",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,280 A,47.6527298,-117.4239379,1.6654,I90,20,32,55,69,75,Spokane City Credit Union,47.675571,-117.426269,0.4917,53063002000.0,Spokane,4205.0,387503000.0,68.58837077249784,0.688124111868,14.495931112154889,Relatively Low,47.678431,-117.4317189,99205.0,0.0002127513809999,2.0,24544.54183266932,122000,29247.9674796748,122000,2,68
1410,1410,,47.7109646,-117.36498485,0,0,,,,,"47.7109646,-117.36498485",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,283 A,47.6540505,-117.3696848,3.9429,I90,0,32,50,69,74,WSECU N.DIVISION #01,47.71535,-117.412094,2.2134,53063000201.0,,,,,,,,,,,0.0001495056184999,2.0,24701.089494163425,122000,28818.75968992248,122000,4,63
1411,1411,,47.7083334297711,-117.434847554535,0,0,,,,,"47.7083334297711,-117.434847554535",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,280 A,47.6527298,-117.4239379,3.8795,I90,2,31,53,69,74,Washington State Department of Ecology - Public Parking Lot,47.700624,-117.425573,0.6861,53063000600.0,Spokane,3014.0,221481000.0,0.0,0.501907117268,12.801685255720852,Relatively Low,47.708114,-117.4311015,99205.0,0.0001547673754999,2.0,25179.414225941426,122000,28148.30188679245,122000,3,63
1412,1412,,47.7912548498596,-117.351668855153,0,0,,,,,"47.7912548498596,-117.351668855153",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,,,,,,1,5,33,68,74,Mead Chevron,47.786697,-117.354001,0.3334,53063011202.0,Spokane,4030.0,338076000.0,593188.7254832678,12.802133435474,12.627541506678693,Relatively Low,47.7409953,-117.3331147,99217.0,0.0039733272615001,1.0,25617.329545454544,122000,13648.474576271186,37000,1,7
1413,1413,,47.9703595,-117.34931015,0,0,,,,,"47.9703595,-117.34931015",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,,,,,,0,0,0,7,73,Mead Chevron,47.786697,-117.354001,12.7059,53063010304.0,Spokane,5805.0,381674000.0,3581051.808988994,71.88066995801401,13.825889625107338,Relatively Low,47.9951067,-117.4255461,99006.0,0.0228742766669995,0.0,11061.111111111111,18000,11250.0,14000,0,0
1414,1414,,47.74746565,-117.42168425,0,0,,,,,"47.74746565,-117.42168425",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,,,,,,4,8,46,69,74,WA State Dept of Licensing,47.740514,-117.413842,0.6035,53063010902.0,,,,,,,,,,,0.0003671734935,2.0,24635.0,122000,16134.242424242424,46000,1,15
1415,1415,,47.6517995500873,-117.240255108175,0,2,Vercler Castle,47.6660716,-117.2339144,1.0305,"47.6517995500873,-117.240255108175",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,289,47.6742513,-117.2333119,1.5863,I90,2,10,45,68,74,STCU Valley,47.628186,-117.227256,1.7421,53063012600.0,Spokane,3608.0,315153000.0,140.49107386221513,1.013686476574,12.149686363950345,Very Low,47.6497394,-117.2506022,99206.0,0.000314972069,2.0,27689.65346534653,122000,29850.90909090909,121000,10,16
1416,1416,,47.6256855002276,-117.262179356715,0,1,Vercler Castle,47.6660716,-117.2339144,3.0885,"47.6256855002276,-117.262179356715",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,289,47.6745425,-117.2573388,3.387,I90,1,8,44,69,74,STCU Valley,47.628186,-117.227256,1.6372,53063012802.0,Spokane,3293.0,265416000.0,0.0,0.862429473666,12.338086479001282,Very Low,47.6356725,-117.2599472,99206.0,0.0002661061714999,2.0,28721.832460732985,122000,29708.266666666663,121000,9,14
1417,1417,,47.71483825,-117.39591655,0,0,,,,,"47.71483825,-117.39591655",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,282 A,47.6539714,-117.3873932,4.2289,I90,4,32,55,69,74,WSECU N.DIVISION #01,47.71535,-117.412094,0.7537,53063000400.0,Spokane,4110.0,437991000.0,349.6513882109235,0.742560632848,15.552772259131428,Relatively Low,47.7078715,-117.4032297,99207.0,0.0002308930439999,2.0,24582.99212598425,122000,26334.06779661017,122000,3,65
1418,1418,,47.7247255500271,-117.068328550888,0,0,,,,,"47.7247255500271,-117.068328550888",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,299,47.6939743,-117.054226,2.2261,I90,0,7,15,51,72,STCU,47.672698,-117.100062,3.8902,53063010102.0,,,,,,,,,,,0.0383205379505825,0.0,25844.45945945946,106000,30223.809523809523,80000,15,10
1419,1419,,47.6538257902174,-117.41094018381,0,0,,,,,"47.6538257902174,-117.41094018381",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,281,47.6526577,-117.4158314,0.2418,I90,23,31,57,69,75,Sacred Heart Hospital,47.649276,-117.411477,0.3157,53063014500.0,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998,2.0,25263.467741935485,122000,29090.90909090909,122000,3,67
1420,1420,,47.6645061998882,-117.218457641966,1,2,Vercler Castle,47.6660716,-117.2339144,0.7281,"47.6645061998882,-117.218457641966",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,291 B,47.6712856,-117.2074152,0.696,I90,5,11,44,68,74,Oxford Suites Spokane Valley - Tesla Destination,47.675378,-117.206738,0.9293,53063012901.0,Spokane,2994.0,331192000.0,0.0,1.067329944046,13.717303826475884,Relatively Low,47.6646756,-117.208777,99037.0,0.0003351534559999,2.0,28336.48351648352,122000,29988.266666666663,106000,24,16
1421,1421,,47.5213538,-117.19668565,0,0,,,,,"47.5213538,-117.19668565",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,,,,,,0,0,2,68,74,STCU Valley,47.628186,-117.227256,7.5261,53063013300.0,Spokane,2913.0,335123000.0,4993403.511156955,78.76079794462797,10.83054949538829,Very Low,47.5543298,-117.1765157,99023.0,0.0243294381769375,0.0,7674.0,23000,6350.0,7100,0,0
1422,1422,,47.6608052001616,-117.153242322627,1,2,Evergreen Railroad Modelers,47.6596042,-117.1597741,0.3154,"47.6608052001616,-117.153242322627",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,293,47.6656999,-117.1506839,0.3589,I90,4,15,19,68,74,LONE WOLF H-D DCFAST HOG,47.667469,-117.149304,0.4961,53063013102.0,,,,,,,,,,,0.001888126046,2.0,28282.068965517243,122000,27725.714285714286,106000,24,22
1423,1423,,47.6422192501327,-117.261825740906,0,2,Vercler Castle,47.6660716,-117.2339144,2.1008,"47.6422192501327,-117.261825740906",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,289,47.6745425,-117.2573388,2.2456,I90,1,9,48,68,74,STCU Valley,47.628186,-117.227256,1.8811,53063012802.0,Spokane,3293.0,265416000.0,0.0,0.862429473666,12.338086479001282,Very Low,47.6356725,-117.2599472,99206.0,0.0002661061714999,2.0,28341.11111111111,122000,30016.904761904763,122000,9,16
1424,1424,,47.66215575,-117.3574871,0,0,,,,,"47.66215575,-117.3574871",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,283 B,47.6539055,-117.3666861,0.7137,I90,7,29,59,69,74,Spokane Indians,47.662013,-117.346294,0.5215,53063014500.0,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998,2.0,25192.283464566928,122000,31952.78260869565,122000,3,60
1425,1425,,47.6433284988435,-117.560287744362,0,0,,,,,"47.6433284988435,-117.560287744362",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,276,47.6162645,-117.5088729,3.0412,I90,14,19,49,62,75,STCU Airway Heights,47.642243,-117.561147,0.0851,53063013700.0,Spokane,3076.0,417978000.0,482608.4784027645,27.394332268448,13.982534384107163,Relatively Low,47.6607719,-117.525426,99224.0,0.0085747935845,1.0,23647.352941176472,122000,22483.260869565216,86000,9,36
1426,1426,,47.8692476495589,-117.421683325397,0,0,,,,,"47.8692476495589,-117.421683325397",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0,,,,,,0,0,5,61,74,Mead Chevron,47.786697,-117.354001,6.5179,53063010305.0,Spokane,5979.0,562370000.0,615166.0571505303,24.73631459427401,12.842902430046562,Relatively Low,47.8729286,-117.3798019,99005.0,0.007699959986,1.0,12946.666666666666,37000,11945.0,20000,0,0
1427,1427,,47.6538551506445,-118.157242026107,0,0,,,,,"47.6538551506445,-118.157242026107",Lincoln,,,,,,,,,,,,,,,,,,1,1,1,1,77,Lincoln County Museum,47.652922,-118.150361,0.327,53043960100.0,Lincoln,1743.0,165656000.0,58773.489462498284,1.908209906786,13.917630733439443,Relatively Low,47.6505945,-118.1579557,99122.0,0.00059021216,2.0,3027.2727272727275,6300,3200.0,6300,0,1
1428,1428,,47.9342824,-118.9952786,0,0,,,,,"47.9342824,-118.9952786",Grant,22162.0,44.0,0.0,10.0,4.0,30.0,680.0,186.0,421.0,73.0,2.0,1450.0,,,,,,0,0,0,0,9,Banks Lake Brew and Bistro,47.616684,-119.287843,25.8373,53025010100.0,Grant,3638.0,383428000.0,362275322.30823374,525.5632111307544,35.70186633184322,Very High,47.6470649,-119.1859597,99135.0,0.1782866978364989,0.0,2374.6666666666665,5700,2374.6666666666665,5700,0,0
