,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
315,1077,47.5950071,-122.1968305,12,47.5984959,-122.1799149,0.8251,I5
316,1824,47.6683251,-122.3756739,nan,47.6680396,-122.3225548,2.4744,I5
317,1713,47.4881414,-122.147822,4,47.493774,-122.1923041,2.1152,I5
318,1075,47.6099398,-122.2063221,nan,47.6116239,-122.188512,0.8387,I5
319,919,47.3222564,-122.1767991,143,47.3245626,-122.2946004,5.5258,I5
320,1900,47.6833425,-122.3177418,171,47.6836175,-122.3226278,0.2283,I5
321,1941,47.3227824,-122.1759618,143,47.3245626,-122.2946004,5.564,I5
322,1207,47.6816901,-122.3442194,172,47.6855752,-122.3244676,0.9582,I5
323,388,47.2035172,-122.2503327,137,47.2411216,-122.351387,5.4132,I5
324,1946,47.6828162,-122.3004845,171,47.6771537,-122.3204276,1.008,I5
325,936,47.6706826,-122.3765365,nan,47.6680396,-122.3225548,2.5211,I5
326,1043,47.6815162,-122.2901868,171,47.6771537,-122.3204276,1.4403,I5
327,126,47.2034921,-122.2437794,137,47.2411216,-122.351387,5.6859,I5
328,1532,47.1914216,-122.2736782,137,47.2411216,-122.351387,5.0148,I5
329,1906,47.6594147,-122.4003586,nan,47.6553933,-122.3224726,3.6394,I5
330,1903,47.1888392,-122.293253,137,47.2411216,-122.351387,4.532,I5
331,532,47.6689834,-122.3880113,nan,47.6680396,-122.3225548,3.0497,I5
332,1895,47.2362401,-122.396878,135,47.2404746,-122.4015499,0.366,I5
333,212,47.1876783,-122.2940514,137,47.2411216,-122.351387,4.5741,I5
334,1726,47.6904792,-122.3226863,172,47.6855752,-122.3244676,0.3492,I5
335,1856,47.358014,-122.1675556,147,47.3628358,-122.2955255,6.0053,I5
336,1556,47.6901386,-122.3440325,nan,47.6929612,-122.3296637,0.6969,I5
337,1211,47.6918006,-122.30657,171,47.6836175,-122.3226278,0.9378,I5
338,1909,47.6793571,-122.3770769,nan,47.6929612,-122.3296637,2.4,I5
339,122,47.3583164,-122.1658442,147,47.3628358,-122.2955255,6.0842,I5
340,990,47.6736151,-122.3878471,nan,47.6929612,-122.3296637,3.0219,I5
341,1019,47.69081,-122.3447994,nan,47.6929612,-122.3296637,0.7203,I5
342,2078,47.2512988,-122.186722,142 A,47.2842548,-122.3081914,6.1403,I5
343,923,47.5765613,-122.1697207,nan,47.5776946,-122.1738265,0.207,I5
344,811,47.2284985,-122.2019269,142 A,47.2842548,-122.3081914,6.3058,I5
345,1657,47.5768335,-122.169135,nan,47.5776946,-122.1738265,0.2269,I5
346,1051,47.4645562,-122.1352907,4,47.4797564,-122.2011464,3.2537,I5
347,319,47.2034316,-122.2290185,137,47.2411216,-122.351387,6.3121,I5
348,1673,47.6904822,-122.3628966,nan,47.6929612,-122.3296637,1.5568,I5
349,1286,47.5816254,-122.167695,nan,47.5807649,-122.170383,0.1388,I5
350,1920,47.6908406,-122.3663381,nan,47.6929612,-122.3296637,1.7138,I5
351,208,47.2421219,-122.4125822,135,47.2390248,-122.4109751,0.2271,I5
352,952,47.1914589,-122.3577913,137,47.2405897,-122.3632091,3.4079,I5
353,461,47.2382577,-122.4111982,135,47.2390248,-122.4109751,0.0541,I5
354,1626,47.1772106,-122.294138,137,47.2411216,-122.351387,5.1749,I5
355,1819,47.6889752,-122.3763741,nan,47.6929612,-122.3296637,2.1923,I5
356,2137,47.697735,-122.2902504,171,47.6836175,-122.3226278,1.7962,I5
357,44,47.2419125,-122.4153676,134,47.238458,-122.416415,0.244,I5
358,823,47.2291387,-122.4079782,135,47.2390248,-122.4109751,0.6982,I5
359,1113,47.6343598,-122.2012969,14,47.6405991,-122.1867051,0.8055,I5
360,1025,47.6170728,-122.1848892,13 A,47.6167683,-122.1889474,0.1904,I5
361,1041,47.6947843,-122.3747918,nan,47.6929612,-122.3296637,2.1049,I5
362,375,47.696704,-122.3723584,nan,47.6957536,-122.3293445,2.0036,I5
363,1111,47.6168822,-122.1814384,13 A,47.6167683,-122.1889474,0.3502,I5
364,1635,47.7052678,-122.3442212,nan,47.7084293,-122.3303797,0.6804,I5
365,507,47.5007636,-122.1232175,4,47.493774,-122.1923041,3.2646,I5
366,1249,47.70128,-122.3624902,173,47.7025195,-122.3293878,1.5433,I5
367,1622,47.7083558,-122.3173868,173,47.7128788,-122.3281002,0.5887,I5
368,1227,47.617005,-122.1797395,13 A,47.6167683,-122.1889474,0.4296,I5
369,1554,47.4884587,-122.1218914,4,47.493774,-122.1923041,3.3115,I5
370,59,47.7084323,-122.3322502,nan,47.7084293,-122.3303797,0.0871,I5
371,1212,47.7083168,-122.3344069,nan,47.7084293,-122.3303797,0.1876,I5
372,1140,47.4004772,-122.4353952,149,47.4009545,-122.2924935,6.6906,I5
373,1115,47.7088482,-122.3317952,nan,47.7084293,-122.3303797,0.072,I5
374,813,47.180696,-122.3569173,137,47.2405897,-122.3632091,4.1534,I5
375,1535,47.6457059,-122.2013287,14,47.6405991,-122.1867051,0.7676,I5
376,1555,47.7053592,-122.3552306,nan,47.7084293,-122.3303797,1.1761,I5
377,526,47.6804503,-122.4083462,nan,47.6929612,-122.3296637,3.7646,I5
378,495,47.1974132,-122.2076156,137,47.2411216,-122.351387,7.4002,I5
379,1321,47.7108721,-122.2997099,174,47.7185219,-122.3242863,1.2602,I5
380,47,47.2752863,-122.1555212,142 B,47.2940636,-122.3053821,7.1508,I5
381,1882,47.7117909,-122.2993274,174,47.7185219,-122.3242863,1.2514,I5
382,70,47.1626201,-122.2926599,137,47.2411216,-122.351387,6.0911,I5
383,1299,47.576304,-122.1405708,nan,47.5785468,-122.1398773,0.1585,I5
384,812,47.161052,-122.3033814,137,47.2411216,-122.351387,5.9803,I5
385,1245,47.5762099,-122.1398741,nan,47.5785468,-122.1398773,0.1616,I5
386,1668,47.7153482,-122.2972302,174,47.7185219,-122.3242863,1.2781,I5
387,1681,47.1603596,-122.3037086,137,47.2411216,-122.351387,6.019,I5
388,1228,47.3577352,-122.1384888,149 A,47.3859405,-122.289991,7.3604,I5
389,1600,47.71915,-122.3128846,174,47.7185219,-122.3242863,0.5324,I5
390,1116,47.7196159,-122.3131985,174,47.7185219,-122.3242863,0.5215,I5
391,1235,47.5859657,-122.143087,nan,47.5793637,-122.1417467,0.4609,I5
392,57,47.5776843,-122.1370505,nan,47.578947,-122.1347114,0.1398,I5
393,2074,47.2387251,-122.4348997,nan,47.2401731,-122.4330082,0.1339,I5
394,1721,47.6216392,-122.1680868,14,47.6208515,-122.1885663,0.9564,I5
395,286,47.1572913,-122.3084655,137,47.2411216,-122.351387,6.1394,I5
396,1065,47.5956053,-122.1500803,11 B,47.5792608,-122.1500318,1.1306,I5
397,1580,47.7193556,-122.344676,173,47.7128788,-122.3281002,0.8921,I5
398,1287,47.5959408,-122.1495372,11 B,47.5792608,-122.1500318,1.154,I5
399,440,47.1561687,-122.2868389,137,47.2411216,-122.351387,6.6131,I5
400,810,47.1705157,-122.2296169,137,47.2411216,-122.351387,7.523,I5
401,1110,47.5561716,-122.1209394,13,47.5689365,-122.106842,1.1012,I5
402,151,47.2647643,-122.4495015,nan,47.2469349,-122.4356094,1.3951,I5
403,131,47.6277946,-122.1675135,13 B,47.6231255,-122.1888613,1.0463,I5
404,502,47.2627512,-122.4504711,nan,47.2469349,-122.4356094,1.2976,I5
405,1883,47.7232226,-122.2933997,174,47.7185219,-122.3242863,1.4736,I5
406,481,47.6665397,-122.1958314,17,47.6636305,-122.1869038,0.462,I5
407,96,47.1508716,-122.2934345,137,47.2411216,-122.351387,6.811,I5
408,49,47.4624243,-122.1017014,4,47.493774,-122.1923041,4.7585,I5
409,1795,47.1914921,-122.4072791,129,47.1965716,-122.4623886,2.614,I5
410,1891,47.2232912,-122.4344189,nan,47.2325996,-122.4352841,0.6452,I5
411,206,47.1495815,-122.2932722,137,47.2411216,-122.351387,6.8959,I5
412,1571,47.1602576,-122.3577117,128,47.1763219,-122.4665032,5.2352,I5
413,530,47.1488871,-122.2932516,137,47.2411216,-122.351387,6.9404,I5
414,348,47.253935,-122.4518484,nan,47.2469349,-122.4356094,0.9032,I5
415,1208,47.6784062,-122.2008667,18,47.6738379,-122.1855283,0.7811,I5
416,1288,47.6173726,-122.153088,14,47.6208515,-122.1885663,1.6716,I5
417,824,47.2435331,-122.449429,nan,47.2469349,-122.4356094,0.6903,I5
418,935,47.7092282,-122.2376263,nan,47.7186534,-122.1878118,2.4083,I5
419,1547,47.3577536,-122.1226986,149 A,47.3859405,-122.289991,8.0757,I5
420,1213,47.7096705,-122.2377006,nan,47.7186534,-122.1878118,2.4035,I5
421,825,47.2439447,-122.4501908,nan,47.2469349,-122.4356094,0.7153,I5
422,992,47.156222,-122.3577077,128,47.1763219,-122.4665032,5.3019,I5
423,579,47.1915536,-122.4152528,129,47.1965716,-122.4623886,2.2425,I5
424,1813,47.6247039,-122.1541933,13 B,47.6231255,-122.1888613,1.6199,I5
425,1061,47.1540787,-122.3567396,128,47.1763219,-122.4665032,5.3864,I5
