gas_key,gas_name_x,gas_lat,gas_long,attr_cnt_1mile_x,attr_cnt_5mile_x,attr_name_x,attr_lat_x,attr_long_x,distance_to_nearest_attr_x,crime_coord_x,crime_county_x,crime_population_x,violent_crime_x,murder_nonnegligent_manslaughter_x,Rape1_x,Robbery_x,aggravated_assault_x,property_crime_x,Burglary_x,larceny_theft_x,motor_vehicle_theft_x,Arson_x,total_crime_x,exit_name_x,exit_lat_x,exit_long_x,distance_to_nearest_exit_x,exit_x,num_EV_in_2_miles_of_gas_x,num_EV_in_5_miles_of_gas_x,num_EV_in_10_miles_of_gas_x,num_EV_in_20_miles_of_gas_x,num_EV_in_50_miles_of_gas_x,Closest_EV_Station_name_x,Closest_EV_Station_lat_x,Closest_EV_Station_long_x,distance_to_closest_ev_station_x,nri_geoid_x,nri_county_x,nri_population_x,nri_build_value_x,nri_agri_value_x,nri_area_x,nri_risk_score_x,nri_risk_rating_x,nri_intpt_lat_x,nri_intpt_long_x,nri_zipcode_x,census_tract_area_x,census_tract_category_x,traff_cnt_10m_avg_x,traff_cnt_10m_max_x,traff_cnt_5m_avg_x,traff_cnt_5m_max_x,num_ev_2_charger_cnt_5mile,num_ev_fast_charger_cnt_5mile
880,,48.5070322,-122.3372571,0,0,,,,,"48.5070321975452,-122.3372571",Skagit,75160,105,2,24,28,51,2343,278,1892,173,7,4903,232,48.5034482,-122.3367715,0.2489,I5,1,12,15,48,184,Fairfield Inn & Suites Burlington - Tesla Supercharger,48.509743,-122.338681,0.1985,53057951600,Skagit,4352,393101000,15733943.31,12.97748436,23.7658474,Relatively Moderate,48.5108524,-122.3163599,98233,0.004154938,1,20298.74074,72000,21455.88235,72000,20,13
890,7-Eleven,46.60599345,-120.4475211,0,1,Yakima Ice Rink,46.5964985,-120.4801896,1.6858,"46.60599345,-120.4475211",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,33,46.6010707,-120.4823456,1.6896,I82,2,7,11,16,31,"Walmart 2269 - Yakima, WA",46.60252,-120.47924,1.5264,53077001602,Yakima,6854,714103000,3845941.309,7.926013053,20.95488739,Relatively Moderate,46.6027395,-120.4491926,98902,0.00257767,1,14095,51000,16067.52577,51000,11,13
891,ARCO,47.9075562,-122.2065579,0,0,,,,,"47.9075561973905,-122.206557949995",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,,47.9107682,-122.2094924,0.2605,I5,6,21,71,312,500,"Walmart 3053 - Everett, WA",47.913486,-122.213314,0.5161,53061041601,Snohomish,5498,571554000,13541.18374,1.804058892,23.54833041,Relatively Moderate,47.9162061,-122.1932792,98208,0.000562032,2,35169.15344,187000,36178.61842,182000,30,17
898,Meridian Super Mart,48.79083675,-122.4856571,0,1,Mindport Exhibits,48.7508811,-122.4806741,2.7731,"48.7908367494426,-122.485657124943",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,256 B,48.7827424,-122.4838669,0.5658,I5,8,27,27,39,90,Oxford Suites Bellingham - Tesla Destination,48.788433,-122.487733,0.1913,53073000102,,,,,,,,,,,0.002335108,2,19671.14286,69000,24905.19481,69000,63,15
900,Safeway,48.77268192,-122.4603789,0,1,Mindport Exhibits,48.7508811,-122.4806741,1.7693,"48.7726819201246,-122.460378942385",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,255,48.7744492,-122.4667645,0.3157,I5,15,27,27,42,93,Vision Plus,48.763595,-122.464329,0.6538,53073000102,,,,,,,,,,,0.002335108,2,20653.7037,69000,23790.36145,69000,63,15
903,Shell,48.7865904,-122.4856731,0,1,Mindport Exhibits,48.7508811,-122.4806741,2.4805,"48.7865904001648,-122.485673125033",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,256 B,48.7827424,-122.4838669,0.2786,I5,9,27,27,44,92,Bellis Fair,48.7854604,-122.4883478,0.1448,53073000102,,,,,,,,,,,0.002335108,2,19925.07246,69000,24314.45783,69000,63,15
917,24 Hour CFN - End of the Trail III,46.7931432,-123.0110601,0,0,,,,,"46.7931431994872,-123.011060064322",Thurston,140883,467,2,70,110,285,4356,563,3373,420,17,9663,88,46.7983597,-123.0095032,0.3683,I5,1,2,5,53,203,Grand Mound Liquor Store,46.798453,-123.0123,0.3719,53067012720,Thurston,6400,484127000,18701972.9,29.94879777,24.09452007,Relatively Moderate,46.7921442,-123.085357,98579,0.009310843,1,18140,75000,23191.66667,68000,2,20
920,76,47.5813182,-122.3144441,0,15,Comedy Underground,47.6005858,-122.333578,1.604,"47.5813182000168,-122.314444148873",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,163 B,47.5793559,-122.3193023,0.2642,I5,50,253,500,500,500,North Beacon Hill,47.58002,-122.312203,0.1378,53033009400,King,5700,550847000,0,0.665281931,36.72253414,Very High,47.5880988,-122.3099702,98144,0.000201345,2,46197.54,240000,57786.71533,240000,567,67
923,76,47.57656125,-122.1697207,0,2,Microsoft Visitor Center,47.6426765,-122.1367218,4.8252,"47.5765612504591,-122.169720724954",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.5776946,-122.1738265,0.207,I90,25,187,500,500,500,The Marketplace at Factoria,47.575728,-122.170821,0.0772,53033024800,King,5668,769447000,5613.193302,1.45777868,32.00766992,Relatively High,47.5743868,-122.1520699,98006,0.00044728,2,49505.34,240000,47541.36646,185000,386,31
926,76,47.4169994,-122.28806,0,5,Neely-Soames Historic Homestead,47.3888266,-122.267945,2.1643,"47.4169993999908,-122.288059999493",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,151,47.4162706,-122.2896227,0.0888,I5,19,74,133,500,500,Abbey Ridge Apartments,47.418161,-122.292929,0.2416,53033028300,King,4580,826540000,879367.7015,3.166425977,33.48757681,Relatively High,47.4314308,-122.2689984,98188,0.000990897,2,38569.82,220000,43332.46753,220000,133,31
928,76,47.61678965,-122.1319186,0,1,Microsoft Visitor Center,47.6426765,-122.1367218,1.8046,"47.61678965,-122.1319186",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,12,47.5984959,-122.1799149,2.5712,I90,24,212,500,500,500,805 156th NE Bellevue WA,47.617634,-122.133439,0.0919,53033023202,King,4345,461736000,0,0.567826698,33.80225811,Relatively High,47.6178862,-122.1271368,98007,0.000178778,2,51008.84337,240000,42472.62857,185000,428,34
931,76,47.6622945,-122.3497221,1,18,Historic Carousel,47.6701584,-122.3521552,0.5556,"47.6622945,-122.3497221",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.6583538,-122.3219783,1.321,I90,24,280,500,500,500,DC CORRIDOR WOODLAND ZOO DC,47.66547,-122.350292,0.2212,53033004901,,,,,,,,,,,5.95E-05,2,49192.23235,240000,50915.92105,201000,624,102
932,76,48.3986181,-122.3285997,1,1,Skagit County Fairgrounds,48.4081452,-122.3401183,0.845,"48.3986181,-122.32859965",Skagit,75160,105,2,24,28,51,2343,278,1892,173,7,4903,225,48.395399,-122.3304605,0.2385,I5,3,14,16,36,285,IBEW Local 191,48.399012,-122.333583,0.2305,53057952600,Skagit,3821,440632000,4995570.341,6.549787996,25.81569494,Relatively High,48.4048148,-122.3405544,98273,0.002190669,2,21131.46853,72000,22968.42105,72000,24,5
933,76,47.4920312,-121.780108,0,2,Northern Pacific Railway Steam Rotary Snowplow 10,47.5365073,-121.8315207,3.903,"47.4920312,-121.780108",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,31,47.4847084,-121.7925846,0.7724,I90,3,9,9,121,500,Sno Falls - Credit Union,47.48957,-121.79172,0.5688,53033032704,King,6014,732963000,915658.7303,6.596004019,30.40122299,Relatively High,47.4933201,-121.772091,98065,0.002072116,2,20401.375,67000,20929.06977,67000,26,14
938,76,47.64828691,-122.3771316,0,18,Fish Ladder Viewing Gallery,47.6646618,-122.3974596,1.4765,"47.6482869136922,-122.377131623846",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,168 A,47.6461934,-122.3229546,2.5288,I90,14,279,477,500,500,Interbay Business Center,47.63986,-122.377668,0.5834,53033005804,,,,,,,,,,,0.000304695,2,47347.56098,240000,49684.35714,201000,627,92
941,76,47.8816625,-122.2306663,0,0,,,,,"47.8816625,-122.2306663",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,186,47.8847509,-122.2304597,0.2138,I5,5,29,105,500,500,"Walgreens - Everett, WA #4730",47.8789325,-122.2071316,1.108,53061041704,Snohomish,5024,690089000,2556.097589,1.559037791,26.33121605,Relatively High,47.8673757,-122.2251849,98204,0.000486738,2,33842.06593,187000,37867.63975,182000,39,34
943,76,48.2375644,-122.2418167,0,0,,,,,"48.2375644000507,-122.24181667665",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,212,48.2352709,-122.2374372,0.2567,I5,0,3,8,43,500,Angel of the Winds Casino - Tesla Destination,48.214506,-122.185718,3.0375,53061053302,Snohomish,5555,631383000,17309828.69,34.36626643,26.54851651,Relatively High,48.2589939,-122.2781367,98292,0.010831417,0,23499.09091,102000,29535.85366,86000,5,16
950,76,47.5265451,-121.8232962,1,2,Northern Pacific Railway Steam Rotary Snowplow 10,47.5365073,-121.8315207,0.7889,"47.5265451,-121.8232962",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,27,47.511871,-121.853054,1.7212,I90,5,8,19,297,500,SNOQUALMIE CITY FALLS AVE,47.527683,-121.8237,0.0809,53033032703,King,2020,278400000,242229.988,3.969244004,26.08853264,Relatively High,47.5143018,-121.8179238,98065,0.001200507,2,20728.68132,67000,19479.34783,67000,26,6
953,76,47.14927535,-122.5038904,0,8,,47.1317239,-122.4824911,1.5772,"47.14927535,-122.50389035",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,126,47.1498355,-122.4998494,0.194,I5,4,17,93,167,500,LAKEVIEW L&P 1 LLP 1,47.153199,-122.504023,0.2715,53053071806,Pierce,4213,304375000,0,0.659715885,34.00073499,Relatively High,47.1444505,-122.5052549,98499,0.00019496,2,44168.59701,219000,46461.34454,190000,30,4
958,76,47.3047757,-122.3138221,0,2,Downhill Tubin',47.2760226,-122.3092236,2.0005,"47.3047757,-122.31382205",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,142 B,47.2940636,-122.3053821,0.8401,I5,5,21,131,278,500,The Commons at Federal Way,47.313927,-122.312311,0.637,53033030314,King,3795,506196000,14587.34195,0.962197844,38.24996062,Very High,47.3080966,-122.3237353,98003,0.000296457,2,39412.24,219000,36800.91954,196000,34,31
960,76,47.32931385,-122.3126265,0,3,Downhill Tubin',47.2760226,-122.3092236,3.6896,"47.3293138496354,-122.31262651428",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,143,47.3245626,-122.2946004,0.9068,I5,5,19,145,449,500,Celebration Center - Tesla Supercharger,47.314888,-122.31487,1.0034,53033030204,,,,,,,,,,,0.00021362,2,39773.04,219000,37411.9337,196000,37,33
962,76,47.48472695,-122.2709635,0,1,SyKart Indoor Racing Center,47.4470029,-122.2425564,2.928,"47.48472695,-122.27096345",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,156,47.4861061,-122.2677827,0.1766,I5,10,90,407,500,500,Tukwila,47.485346,-122.27222,0.0727,53033027200,King,2558,438025000,3280.488981,1.283301889,34.22260056,Relatively High,47.4867948,-122.2813197,98168,0.000396122,2,45716.66,240000,41473.85965,220000,187,44
963,76,47.53478985,-122.280418,0,1,Seattle Escape Games,47.5570432,-122.338531,3.1195,"47.5347898499977,-122.280417999892",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,161,47.5421855,-122.3038874,1.2095,I5,6,57,500,500,500,King Plaza,47.53846,-122.28305,0.2821,53033011001,King,4534,288229000,0,0.413428369,37.98253765,Very High,47.5384101,-122.2861704,98118,0.00012989,2,46700.48,240000,51633.08458,240000,140,41
965,76,47.6352781,-122.2275937,1,5,Xanadu 2.0,47.6277984,-122.241986,0.8472,"47.6352781048826,-122.227593703418",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,14,47.6405991,-122.1867051,1.941,I90,50,243,500,500,500,KING COUNTY DOT SK P&R 5,47.643474,-122.196571,1.553,53033024100,King,4379,700515000,1612.629856,1.726413394,21.82448515,Relatively Moderate,47.6445756,-122.2199938,98039,0.000723159,2,48601.68,240000,56214.94737,201000,491,47
971,76,47.84917165,-122.236258,0,0,,,,,"47.8491716501353,-122.236257958732",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,183,47.8537439,-122.2555751,0.9508,I5,6,40,117,500,500,"Walgreens - Lynnwood, WA #6302",47.848697,-122.246153,0.4605,53061051928,Snohomish,4783,444602000,2596.36179,0.888819159,27.77728447,Relatively High,47.8434034,-122.2480848,98087,0.000277524,2,36727.55187,199000,44227.12418,187000,79,35
973,76,47.77797375,-122.3358337,0,0,,,,,"47.77797375,-122.3358337",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,,47.7730617,-122.319282,0.8411,I5,9,54,182,500,500,EDMONDSNISSAN CAMPBELL NORTH,47.778256,-122.344832,0.4187,53061050900,Snohomish,3233,373022000,2598.616704,0.578132919,24.10222679,Relatively Moderate,47.7859889,-122.337135,98043,0.000197684,2,41549.11894,199000,36924.29379,199000,97,35
975,76,48.05203019,-122.1809752,0,2,Abby Lola Bertain Memorial Wishing Well,48.0089435,-122.1157481,4.241,"48.0520301924108,-122.180975222343",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,199,48.0487267,-122.1836594,0.26,I5,2,9,26,100,500,NE STATION NE STATION,48.052498,-122.189401,0.3909,53061052903,Snohomish,4079,500062000,133533.6598,1.154182817,42.40413399,Very High,48.0531551,-122.1722506,98270,0.000410219,2,30609.125,182000,36141.33333,143000,26,5
977,7-Eleven,47.61507055,-122.3121391,1,18,Mystery Coke Machine,47.6200011,-122.3199008,0.4973,"47.61507055,-122.3121391",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,167,47.618964,-122.328272,0.799,I5,214,276,500,500,500,Central Co-op,47.6154894,-122.3110069,0.0602,53033007901,,,,,,,,,,,3.19E-05,2,48616.02,240000,60755.53333,240000,614,79
980,7-Eleven,47.6551811,-122.3426909,0,18,Historic Carousel,47.6701584,-122.3521552,1.1259,"47.6551810996676,-122.342690941126",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.6553933,-122.3224726,0.9421,I90,33,284,500,500,500,DC CORRIDOR WOODLAND ZOO DC,47.66547,-122.350292,0.7949,53033005402,,,,,,,,,,,5.55E-05,2,49290,240000,52451.0596,240000,630,98
985,7-Eleven,45.7148121,-122.6518681,0,0,,,,,"45.7148120997814,-122.651868146287",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,7:00 AM,45.7126385,-122.6528771,0.1581,I5,5,11,61,69,79,Legacy Salmon Creek Hospital,45.720387,-122.648554,0.4175,53011040909,Clark,5088,540178000,22569.94457,1.628717619,21.04679596,Relatively Moderate,45.7167412,-122.674888,98685,0.000488042,2,30491.17647,145000,36909.78261,134000,14,18
986,7-Eleven,47.88219505,-122.2391682,0,0,,,,,"47.88219505,-122.2391682",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,186,47.8790697,-122.2369578,0.2393,I5,5,29,105,500,500,"Walmart 5195 - Everett, WA",47.893501,-122.256001,1.1051,53061041810,Snohomish,5035,346880000,0,0.344917272,22.98563176,Relatively Moderate,47.8860716,-122.2490656,98204,0.000106901,2,33713.89497,187000,37783.37423,182000,39,34
989,7-Eleven,47.4224539,-122.2961361,0,3,Neely-Soames Historic Homestead,47.3888266,-122.267945,2.6743,"47.4224538993007,-122.296136124895",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,151,47.4162706,-122.2896227,0.5252,I5,20,73,133,500,500,SOUND TRANSIT ANGLE LAKE #4,47.42327,-122.298719,0.1334,53033028802,King,6128,503173000,770.7822621,0.94074872,33.02380399,Relatively High,47.424928,-122.2883103,98188,0.000336549,2,39074.82,220000,42719.57447,220000,131,31
991,7-Eleven,48.07608185,-122.1819865,0,0,,,,,"48.0760818499264,-122.181986479858",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,200,48.079947,-122.1849707,0.3008,I5,6,7,22,85,500,Seattle Premium Outlets,48.09264,-122.1897,1.1995,53061052805,Snohomish,4332,433690000,7721.147346,1.733713424,27.85579186,Relatively High,48.0861101,-122.1740005,98270,0.000512579,2,31724.38144,182000,42810.41667,138000,15,5
994,Arco,45.90636725,-122.7403146,0,0,,,,,"45.9063672498895,-122.740314607433",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,21,45.9025012,-122.7405472,0.2676,I5,1,15,20,57,80,BP,45.9262376,-122.7594659,1.6548,53015001503,,,,,,,,,,,0.004400974,1,27744.59459,107000,29037.5,92000,27,1
996,Arco,46.62045615,-120.5606313,0,1,Yakima Ice Rink,46.5964985,-120.4801896,4.1662,"46.6204561498454,-120.560631338558",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,30,46.6348173,-120.5228929,2.0495,I82,1,9,11,14,32,Y.V.M.H. NORTH PARKING-2,46.593746,-120.547564,1.9491,53077000301,,,,,,,,,,,0.0004969,2,14456.14286,51000,15585,51000,13,13
997,Arco,46.1450395,-122.8944477,0,11,Nutty Narrows Bridge,46.1414132,-122.9403767,2.2154,"46.1450395000552,-122.894447698601",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,39,46.140454,-122.8976073,0.3515,I5,2,3,4,6,83,Panera Bread - Tesla Supercharger,46.143261,-122.898533,0.2312,53015001200,Cowlitz,4386,396480000,79658.64296,7.747323503,26.13983691,Relatively High,46.1286383,-122.8728877,98626,0.002286976,2,17870.4,72000,17469.5,72000,1,16
998,Arco,47.8500569,-122.2542203,0,0,,,,,"47.8500569,-122.25422025",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,183,47.8537439,-122.2555751,0.2627,I5,14,40,112,500,500,ALLEGRO 2019 ASH CREEK,47.847481,-122.261384,0.3773,53061041703,Snohomish,5039,467105000,1944.994631,1.427805968,23.05523348,Relatively Moderate,47.8599737,-122.2400339,98087,0.000472413,2,36100.9188,199000,44783.88158,187000,79,35
999,Arco,48.15273298,-122.1824086,0,1,Giant Arborvitae (Big Cedar Stump),48.1686403,-122.1891789,1.1438,"48.1527329764834,-122.182408619785",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,206,48.1574791,-122.1898732,0.4758,I5,1,9,12,48,500,Safeway,48.1517906,-122.1817994,0.071,53061053509,Snohomish,3909,456691000,282491.462,3.256142568,27.93866189,Relatively High,48.1633186,-122.1616281,98271,0.001018471,2,30255.31746,138000,29556.66667,113000,13,21
1000,Arco,47.88232985,-122.2427068,0,0,,,,,"47.8823298500015,-122.242706750074",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,186,47.8790697,-122.2369578,0.3493,I5,4,29,105,500,500,"Walmart 5195 - Everett, WA",47.893501,-122.256001,0.9886,53061041810,Snohomish,5035,346880000,0,0.344917272,22.98563176,Relatively Moderate,47.8860716,-122.2490656,98204,0.000106901,2,34035.48035,187000,36807.91411,182000,39,34
1004,Arco,48.05159105,-122.1817565,0,2,Abby Lola Bertain Memorial Wishing Well,48.0089435,-122.1157481,4.2456,"48.0515910498069,-122.181756525019",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,199,48.0487267,-122.1836594,0.2168,I5,2,11,26,100,500,NE STATION NE STATION,48.052498,-122.189401,0.359,53061052903,Snohomish,4079,500062000,133533.6598,1.154182817,42.40413399,Very High,48.0531551,-122.1722506,98270,0.000410219,2,30536.05809,182000,35838.96104,143000,26,7
1010,ARCO,47.5059973,-122.1569666,0,2,Metropolitan Banquet Hall,47.4892912,-122.1204866,2.0596,"47.5059972998307,-122.156966646666",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,5,47.4994564,-122.1953416,1.8494,I90,5,35,333,500,500,"Walgreens - Renton, WA #7355",47.5025057,-122.1780214,1.013,53033025101,King,5797,588158000,7225.972241,1.133409371,29.07898459,Relatively High,47.509392,-122.1549957,98056,0.000350162,2,44146.26,240000,49511.13043,163000,107,6
1011,ARCO,47.5837488,-122.3287501,0,14,Comedy Underground,47.6005858,-122.333578,1.1862,"47.5837487952203,-122.328750124562",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,164 A,47.5848605,-122.3199879,0.416,I5,70,254,500,500,500,M-BENZ MB SEATTLE,47.584344,-122.322182,0.3092,53033009300,King,2354,2665611000,4027.060781,3.640583943,43.43900467,Very High,47.5771253,-122.330936,98134,0.001179659,2,46010.14,240000,56882,240000,567,73
1013,ARCO,46.54695405,-122.8734565,0,1,World's Largest Egg,46.4933269,-122.9378909,4.813,"46.54695405,-122.8734565",Lewis,27442,83,1,17,20,45,1072,150,856,66,1,2311,68,46.5427855,-122.876513,0.3229,I5,0,0,0,7,107,TWIN TRANSIT MELLEN ST. 2,46.711291,-122.976524,12.3767,53041971300,Lewis,5571,452621000,8166526.581,41.19736062,34.53151275,Relatively High,46.5334802,-122.8783035,98596,0.012507247,0,18145.9375,75000,17349.47368,61000,0,0
1016,ARCO,47.55163075,-122.2879141,0,14,Seattle Escape Games,47.5570432,-122.338531,2.3924,"47.5516307506915,-122.287914119084",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,161,47.5421855,-122.3038874,0.9915,I5,8,118,500,500,500,Walgreens #5950,47.563916,-122.287666,0.8499,53033010301,,,,,,,,,,,0.000119001,2,46574.08,240000,56907.14286,240000,287,54
1019,ARCO,47.69080995,-122.3447994,0,5,Historic Carousel,47.6701584,-122.3521552,1.469,"47.69080995,-122.3447994",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.6929612,-122.3296637,0.7203,I5,23,144,500,500,500,THE MORROW APTS STATION 2,47.69158,-122.356266,0.5365,53033001800,King,4535,524053000,0,0.364116966,26.4119309,Relatively High,47.6940568,-122.3419681,98103,0.000113624,2,48845.88983,240000,46706.6474,201000,283,66
1021,ARCO,45.6496064,-122.667251,0,2,Vancouver Barracks,45.6258142,-122.6645573,1.6509,"45.6496064,-122.66725095",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,2,45.6524697,-122.6627628,0.2938,I5,12,31,51,69,77,Gift Tree - Tesla Destination,45.642842,-122.689966,1.1939,53011041900,Clark,2056,255060000,182.7243469,0.454170238,21.6889603,Relatively Moderate,45.6467312,-122.6663486,98663,0.000134134,2,30822.35294,145000,29561.58192,134000,44,36
1022,ARCO,47.5374603,-122.3615202,0,9,Seattle Escape Games,47.5570432,-122.338531,1.7283,"47.5374603,-122.36152015",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,161,47.5516486,-122.3170888,2.295,I90,12,71,476,500,500,DC CORRIDOR SO SEA COL L2-A,47.546291,-122.351988,0.7558,53033010701,King,3385,294524000,0,0.561026669,32.59695874,Relatively High,47.5451419,-122.3675265,98126,0.000179103,2,48808.75502,240000,41726.09023,240000,155,36
1023,ARCO,45.7173087,-122.6528097,0,0,,,,,"45.7173087,-122.65280965",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,7 B,45.7173002,-122.6545494,0.084,I5,4,9,61,69,79,Legacy Salmon Creek Hospital,45.720387,-122.648554,0.2959,53011040909,Clark,5088,540178000,22569.94457,1.628717619,21.04679596,Relatively Moderate,45.7167412,-122.674888,98685,0.000488042,2,30509.18033,145000,34314.77273,126000,10,18
1024,ARCO,47.8362167,-122.2713048,0,0,,,,,"47.8362166998644,-122.271304757682",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,181,47.8317003,-122.2629887,0.4967,I5,18,38,129,500,500,Homewood Suites by Hilton - Lynnwood Seattle Everett,47.833778,-122.268338,0.2178,53061051802,Snohomish,5176,554070000,1938.233954,1.932591476,27.61488118,Relatively High,47.8398339,-122.2736543,98037,0.000590787,2,38510.11628,199000,43108.33333,187000,78,24
