,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
337,1576,47.4407905,-122.2199692,nan,47.4674154,-122.2227135,1.8461,I5
338,586,48.0016933,-122.1084468,195,47.9875633,-122.1829596,3.5849,I5
339,1534,47.4230176,-122.2958158,151,47.4162706,-122.2896227,0.5494,I5
340,50,47.4624783,-122.2043609,nan,47.468448,-122.2127413,0.5693,I5
341,1503,47.5230737,-122.3764287,161,47.5516486,-122.3170888,3.4037,I5
342,1282,47.4630083,-122.3336175,154 B,47.4715907,-122.2689543,3.0814,I5
343,2031,47.5682152,-122.3870584,162,47.5614353,-122.3220541,3.07,I5
344,1714,47.4230125,-122.2969226,151,47.4162706,-122.2896227,0.5781,I5
345,1828,48.1816675,-122.1268082,208,48.1842323,-122.1994394,3.3544,I5
346,1586,47.5699821,-122.386987,162,47.5614353,-122.3220541,3.0877,I5
347,26,48.0029777,-122.1077834,195,47.9875633,-122.1829596,3.6395,I5
348,989,47.4224539,-122.2961361,151,47.4162706,-122.2896227,0.5252,I5
349,940,47.4600772,-122.3335739,154 B,47.4715907,-122.2689543,3.1249,I5
350,987,47.520708,-122.3764884,161,47.5516486,-122.3170888,3.5035,I5
351,556,47.4299536,-122.2284742,152,47.4380818,-122.2694293,1.9971,I5
352,1246,47.5436854,-122.3869422,162,47.5614353,-122.3220541,3.2686,I5
353,374,47.4701473,-122.3379725,156,47.47758,-122.271024,3.1721,I5
354,1173,47.4900265,-122.3503181,158,47.510988,-122.2842042,3.4128,I5
355,1186,48.1920224,-122.1268136,208,48.1842323,-122.1994394,3.3922,I5
356,213,48.0040984,-122.1059361,195,47.9875633,-122.1829596,3.7442,I5
357,410,47.7778936,-122.2191815,26,47.7910831,-122.2064752,1.0868,I5
358,976,48.1915648,-122.126681,208,48.1842323,-122.1994394,3.3934,I5
359,1206,47.488784,-122.3504319,158,47.510988,-122.2842042,3.455,I5
360,926,47.4169994,-122.28806,151,47.4162706,-122.2896227,0.0888,I5
