,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
138,1429,47.6280852,-117.2244184,291 B,47.6712856,-117.2074152,3.0914,I90
139,1394,47.628132,-117.2401135,289,47.6742513,-117.2333119,3.2058,I90
140,1477,47.7006606,-117.365167,283 A,47.6540505,-117.3696848,3.2309,I90
141,1478,47.7007788,-117.3649887,283 A,47.6540505,-117.3696848,3.2396,I90
142,1469,47.7004655,-117.3960195,282 A,47.6539714,-117.3873932,3.241,I90
143,1326,47.7008174,-117.3946452,282 A,47.6539714,-117.3873932,3.2579,I90
144,1402,47.7009424,-117.3953707,282 A,47.6539714,-117.3873932,3.2702,I90
145,1367,47.7003872,-117.4115464,281,47.6526577,-117.4158314,3.3075,I90
146,1360,47.7005462,-117.4266909,280 A,47.6527298,-117.4239379,3.31,I90
147,293,47.6966091,-117.4565291,280,47.6497948,-117.4432632,3.2966,I90
148,1371,47.6435071,-117.5706022,272,47.5941583,-117.5620265,3.4368,I90
149,1416,47.6256855,-117.2621794,289,47.6745425,-117.2573388,3.387,I90
150,1197,47.700378,-117.4471924,280 A,47.6527298,-117.4239379,3.4692,I90
151,1375,47.7004176,-117.448746,280 A,47.6527298,-117.4239379,3.4951,I90
152,1351,47.6424793,-117.5775166,272,47.5941583,-117.5620265,3.4195,I90
153,2007,47.5730913,-117.6822741,270,47.5631671,-117.5981685,3.9848,I90
154,1400,47.6433369,-117.5765849,272,47.5941583,-117.5620265,3.4688,I90
155,614,47.6017441,-117.3687686,283 B,47.6539055,-117.3666861,3.6093,I90
156,1404,47.5790778,-117.674016,270,47.5631671,-117.5981685,3.7068,I90
157,1411,47.7083334,-117.4348476,280 A,47.6527298,-117.4239379,3.8795,I90
158,1386,47.6176133,-117.2502206,289,47.6745425,-117.2573388,3.9518,I90
159,231,47.0059764,-120.5858983,106,47.002554,-120.5864223,0.238,I90
160,2099,47.0053363,-120.5868835,106,47.002554,-120.5864223,0.1937,I90
161,1410,47.7109646,-117.3649848,283 A,47.6540505,-117.3696848,3.9429,I90
162,1479,47.0079204,-120.5862138,106,47.002554,-120.5864223,0.3713,I90
163,266,47.0070639,-120.5869983,106,47.002554,-120.5864223,0.3131,I90
164,1466,47.6426887,-117.5938079,272,47.5941583,-117.5620265,3.6694,I90
165,2158,47.7151082,-117.3573686,286,47.6668289,-117.3059995,4.1077,I90
166,1374,47.7151673,-117.3843442,282 B,47.6539797,-117.384631,4.2324,I90
167,1417,47.7148382,-117.3959166,282 A,47.6539714,-117.3873932,4.2289,I90
168,1385,47.7153414,-117.42151,280 B,47.6527627,-117.4194494,4.3297,I90
169,1453,47.7154139,-117.4249628,280 A,47.6527298,-117.4239379,4.3362,I90
170,1361,47.7156454,-117.4407,280 A,47.6527298,-117.4239379,4.4213,I90
171,1323,47.7181144,-117.3949147,282 A,47.6539714,-117.3873932,4.4506,I90
172,2109,47.5067462,-117.5637316,270,47.5631671,-117.5981685,4.221,I90
173,2150,47.505057,-117.56535,270,47.5631671,-117.5981685,4.3018,I90
174,2154,47.5016051,-117.5651941,270,47.5631671,-117.5981685,4.5282,I90
175,533,47.6436599,-117.6120251,272,47.5941583,-117.5620265,4.1423,I90
176,1468,47.6436317,-117.6124249,272,47.5941583,-117.5620265,4.1512,I90
177,1471,47.7180613,-117.4623632,280,47.6497948,-117.4432632,4.8051,I90
178,1343,47.729709,-117.410922,,,,,I90
179,2159,47.479552,-117.5894281,264,47.506683,-117.6876837,4.9608,I90
180,1362,47.7177457,-117.4833228,,,,,I90
181,1398,47.7323195,-117.3651822,,,,,I90
182,1165,47.4829299,-117.5821297,,,,,I90
183,1329,47.736369,-117.3946998,,,,,I90
